image_id,method,rmse,inliers,num_lm_common,passed,confidence
blue_filtered_0010_top_20250707_t1,Homography,0.015015702869638109,4,4,True,medium
blue_filtered_0010_top_20250708_t0,Homography,922.4093822673339,5,5,False,low
blue_filtered_0010_top_20250708_t1,Homography,285.4715463847573,6,6,False,low
blue_filtered_0010_top_20250709_t1,Homography,0.0011104373412268221,4,4,True,medium
blue_filtered_0010_top_20250711_t0,Similarity,531.6693651315226,5,5,False,low
blue_filtered_0011_top_20250702_t0,Homography,0.0013552862973502601,4,4,True,medium
blue_filtered_0011_top_20250703_t0,Homography,12.78857069666142,5,5,True,medium
blue_filtered_0011_top_20250703_t1,Homography,0.0,4,4,True,medium
blue_filtered_0011_top_20250704_t0,Homography,39.531280986741706,5,5,False,low
blue_filtered_0011_top_20250704_t1,Homography,6.27707286454785,6,6,True,medium
blue_filtered_0011_top_20250708_t1,Homography,5.951773707086666,8,8,True,medium
blue_filtered_0011_top_20250711_t1,Homography,12.069141915449654,5,5,True,medium
blue_filtered_0012_top_20250624_t0,Homography,639.2500066718223,5,5,False,low
blue_filtered_0012_top_20250704_t0,Homography,0.8795638774420086,5,5,True,medium
blue_filtered_0012_top_20250707_t0,Homography,301.21530475227127,6,6,False,low
blue_filtered_0012_top_20250709_t0,Homography,0.0025432332336426597,4,4,True,medium
blue_filtered_0012_top_20250709_t1,Homography,0.0006502464524127965,4,4,True,medium
blue_filtered_0012_top_20250711_t0,Homography,502.52102880445943,6,6,False,low
blue_filtered_0013_top_20250702_t0,Homography,0.0006927045187638308,4,4,True,medium
blue_filtered_0013_top_20250702_t1,Homography,0.0004926131731371438,4,4,True,medium
blue_filtered_0013_top_20250703_t0,Homography,0.0004369452228783067,4,4,True,medium
blue_filtered_0013_top_20250707_t0,Homography,283.67504406040626,7,7,False,low
blue_filtered_0013_top_20250708_t0,Homography,0.0,4,4,True,medium
blue_filtered_0014_top_20250624_t0,Homography,0.0003869238993257436,4,4,True,medium
blue_filtered_0014_top_20250630_t0,Homography,0.0012619673540121663,4,4,True,medium
blue_filtered_0014_top_20250702_t0,Homography,0.003107402847011195,4,4,True,medium
blue_filtered_0014_top_20250702_t1,Homography,0.0013361681688836447,4,4,True,medium
blue_filtered_0014_top_20250703_t0,Homography,0.6344227507429503,5,5,True,medium
blue_filtered_0014_top_20250703_t1,Homography,0.11688287799594457,4,4,True,medium
blue_filtered_0014_top_20250704_t0,Homography,0.0,4,4,True,medium
blue_filtered_0014_top_20250704_t1,Homography,23.94784417357226,6,6,False,low
blue_filtered_0014_top_20250705_t0,Homography,0.016604514420553964,4,4,True,medium
blue_filtered_0014_top_20250707_t1,Homography,0.0017014062984920919,4,4,True,medium
blue_filtered_0014_top_20250708_t0,Homography,199.97751092274171,5,5,False,low
blue_filtered_0014_top_20250708_t1,Homography,0.001591894696746213,4,4,True,medium
blue_filtered_0014_top_20250709_t0,Homography,129.92806330967605,5,5,False,low
blue_filtered_0014_top_20250709_t1,Similarity,283.43743551415025,6,6,False,low
blue_filtered_0014_top_20250711_t0,Homography,0.008640248043812292,4,4,True,medium
blue_filtered_0015_top_20250630_t0,Homography,0.00012947511862546645,4,4,True,medium
blue_filtered_0015_top_20250703_t1,Homography,0.00013647875839232116,4,4,True,medium
blue_filtered_0015_top_20250705_t0,Homography,0.0003601203528200057,4,4,True,medium
blue_filtered_0015_top_20250709_t0,Homography,67.14160238646951,5,5,False,low
blue_filtered_0015_top_20250709_t1,Homography,0.0013080796612639032,4,4,True,medium
blue_filtered_0016_top_20250624_t0,Homography,3.25579002132263,7,7,True,medium
blue_filtered_0016_top_20250702_t1,Homography,0.00026252213339363485,4,4,True,medium
blue_filtered_0016_top_20250704_t0,Homography,0.2002986873664044,4,4,True,medium
blue_filtered_0017_top_20250630_t0,Homography,0.012244624425421223,4,4,True,medium
blue_filtered_0017_top_20250703_t0,Homography,4.961180288544233,7,7,True,medium
blue_filtered_0017_top_20250708_t0,Homography,0.000443818346321075,4,4,True,medium
blue_filtered_0017_top_20250708_t1,Homography,0.002162835793422794,4,4,True,medium
blue_filtered_0017_top_20250711_t0,Homography,0.0009851081781963485,4,4,True,medium
blue_filtered_0017_top_20250711_t1,Homography,0.0061226354579419166,4,4,True,medium
blue_filtered_0018_top_20250630_t0,Homography,480.43185592864245,13,13,False,low
blue_filtered_0018_top_20250702_t0,Homography,1778.4857947479236,7,7,False,low
blue_filtered_0018_top_20250703_t1,Homography,375.97609708377496,6,6,False,low
blue_filtered_0018_top_20250704_t0,Homography,8.654645020498672,6,6,True,medium
blue_filtered_0018_top_20250711_t0,Homography,0.0034343124370933512,4,4,True,medium
blue_filtered_0019_top_20250623_t0,Homography,0.02261923384591648,4,4,True,medium
blue_filtered_0019_top_20250624_t0,Homography,0.005809443282862517,4,4,True,medium
blue_filtered_0019_top_20250630_t0,Homography,353.45247327344543,6,6,False,low
blue_filtered_0019_top_20250702_t0,Homography,0.0,4,4,True,medium
blue_filtered_0019_top_20250702_t1,Homography,0.0003145679951185349,4,4,True,medium
blue_filtered_0019_top_20250703_t0,Homography,0.021178325228288466,4,4,True,medium
blue_filtered_0019_top_20250707_t1,Similarity,239.81676862180498,5,5,False,low
blue_filtered_0019_top_20250708_t0,Homography,0.07699520550797495,4,4,True,medium
blue_filtered_0019_top_20250708_t1,Homography,0.041798900840364125,4,4,True,medium
blue_filtered_0019_top_20250711_t0,Homography,397.0973127410605,7,7,False,low
blue_filtered_0020_top_20250703_t0,Homography,303.4568432703335,9,9,False,low
blue_filtered_0020_top_20250703_t1,Homography,152.65774380240074,10,10,False,low
blue_filtered_0020_top_20250711_t0,Homography,283.3897095852579,8,8,False,low
blue_filtered_0020_top_20250711_t1,Homography,283.3897095852579,8,8,False,low
blue_filtered_0021_top_20250702_t0,Homography,0.0016246132390388384,4,4,True,medium
blue_filtered_0021_top_20250707_t1,Homography,9.1552734375e-05,4,4,True,medium
blue_filtered_0022_top_20250707_t1-1,Homography,332.3680239101584,6,6,False,low
blue_filtered_0022_top_20250709_t0,Homography,1.52587890625e-05,4,4,True,medium
blue_filtered_0022_top_20250711_t1,Homography,0.0025410351059773086,4,4,True,medium
blue_filtered_0023_top_20250630_t0,Similarity,419.04165633857923,5,5,False,low
blue_filtered_0023_top_20250709_t1,Homography,4.630304501371971,7,7,True,medium
blue_filtered_0023_top_20250711_t0,Homography,933.8244642094465,5,5,False,low
blue_filtered_0023_top_20250711_t1,Homography,148.05502741653797,6,6,False,low
blue_filtered_0024_top_20250626_t0,Homography,0.0005860249136252295,4,4,True,medium
blue_filtered_0024_top_20250630_t0,Homography,0.0004119873046875,4,4,True,medium
blue_filtered_0024_top_20250711_t0,Homography,200.87348225537505,6,6,False,low
blue_filtered_0024_top_20250711_t1,Homography,236.90296505969698,6,6,False,low
blue_filtered_0025_top_20250707_t0,Homography,0.005841625668979976,4,4,True,medium
blue_filtered_0027_top_20250708_t1,Homography,248.24025353104423,6,6,False,low
blue_filtered_0027_top_20250709_t0,Homography,0.0014897455136058256,4,4,True,medium
blue_filtered_0027_top_20250709_t1,Homography,532.3066833491622,5,5,False,low
blue_filtered_0028_top_20250704_t1,Homography,3.4236731513397904,7,7,True,medium
blue_filtered_0028_top_20250709_t1,Homography,5.018833293642741,6,6,True,medium
blue_filtered_0029_top_20250624_t0,Homography,665.3981920668714,6,6,False,low
blue_filtered_0029_top_20250630_t0,Homography,5.932718640311624,6,6,True,medium
blue_filtered_0029_top_20250704_t0,Homography,0.0020262040221924057,4,4,True,medium
blue_filtered_0029_top_20250704_t1,Homography,315.74574269634735,7,7,False,low
blue_filtered_0029_top_20250707_t0,Homography,0.00045470167314914977,4,4,True,medium
blue_filtered_0029_top_20250707_t1,Homography,0.00045470167314914977,4,4,True,medium
blue_filtered_0030_top_20250624_t0,Homography,0.0013723582172727904,4,4,True,medium
blue_filtered_0030_top_20250630_t0,Homography,0.018845117229945706,4,4,True,medium
blue_filtered_0030_top_20250704_t0,Homography,170.94459432307764,6,6,False,low
blue_filtered_0030_top_20250709_t1,Homography,0.00010235906879424087,4,4,True,medium
blue_filtered_0031_top_20250624_t0,Homography,533.2189036326796,9,9,False,low
blue_filtered_0031_top_20250630_t0,Homography,3.323316909550834,5,5,True,medium
blue_filtered_0031_top_20250704_t1,Homography,0.0015795610711190837,4,4,True,medium
blue_filtered_0032_top_20250630_t0,Homography,0.002034403480529658,4,4,True,medium
blue_filtered_0033_top_20250630_t0,Homography,4.917695065750353,5,5,True,medium
blue_filtered_0033_top_20250707_t0,Homography,0.0005014549781846613,4,4,True,medium
blue_filtered_0033_top_20250707_t1,Homography,0.0011897942315440629,4,4,True,medium
blue_filtered_0034_top_20250623_t0,Homography,61.645557459424865,5,5,False,low
blue_filtered_0034_top_20250630_t0,Homography,2.691571431980573,6,6,True,medium
blue_filtered_0034_top_20250704_t0,Homography,7.475249459177179e-05,4,4,True,medium
blue_filtered_0034_top_20250704_t1,Homography,7.475249459177179e-05,4,4,True,medium
blue_filtered_0036_top_20250623_t0,Homography,9.7703922079969e-05,4,4,True,medium
blue_filtered_0036_top_20250626_t0,Homography,1926.3642020074399,9,9,False,low
blue_filtered_0037_top_20250623_t0,Homography,13.979108811317207,10,10,True,medium
blue_filtered_0037_top_20250626_t0,Homography,51.727437821878596,12,12,False,low
blue_filtered_0037_top_20250703_t1,Homography,0.0011503953140240945,4,4,True,medium
blue_filtered_0038_top_20250623_t0,Homography,127.8183236042209,5,5,False,low
blue_filtered_0038_top_20250703_t0,Homography,346.57889008485796,6,6,False,low
blue_filtered_0038_top_20250704_t0,Homography,0.0011467464738803672,4,4,True,medium
blue_filtered_0038_top_20250704_t1,Homography,7.709279486662713,7,7,True,medium
blue_filtered_0039_top_20250623_t0,Homography,5.709316080892855e-05,4,4,True,medium
blue_filtered_0039_top_20250703_t1,Homography,0.00012582719804741396,4,4,True,medium
blue_filtered_0040_top_20250626_t0,Homography,0.000152587890625,4,4,True,medium
blue_filtered_0040_top_20250704_t0,Homography,0.008195631828305261,4,4,True,medium
blue_filtered_0040_top_20250704_t1,Homography,0.00021032789233536105,4,4,True,medium
blue_filtered_0041_top_20250623_t0,Homography,0.08658175214760765,4,4,True,medium
blue_filtered_0042_top_20250623_t0,Homography,0.0011704595282449406,4,4,True,medium
blue_filtered_0043_top_20250704_t0,Homography,0.0010712984879252079,4,4,True,medium
blue_filtered_0044_top_20250704_t0,Homography,0.003740769240977211,4,4,True,medium
blue_filtered_0046_top_20250623_t0,Homography,0.006755698540419896,4,4,True,medium
blue_filtered_0046_top_20250704_t1,Homography,49089.510326626965,11,11,False,low
blue_filtered_0047_top_20250626_t0,Homography,0.0014495046492966207,4,4,True,medium
blue_filtered_0047_top_20250704_t0,Homography,0.0,4,4,True,medium
blue_filtered_0048_top_20250623_t0,Homography,0.0,4,4,True,medium
blue_filtered_0048_top_20250626_t0,Similarity,344.76735563807443,5,5,False,low
blue_filtered_0048_top_20250704_t0,Homography,484.87107411544775,7,7,False,low
blue_filtered_0048_top_20250704_t1,Homography,359.2766374898323,13,13,False,low
blue_filtered_0049_top_20250626_t0,Homography,90.11533360752186,6,6,False,low
blue_filtered_0049_top_20250626_t1,Homography,2147.6668880720717,6,6,False,low
blue_filtered_0049_top_20250704_t0,Homography,307.4841860318199,9,9,False,low
blue_filtered_0049_top_20250704_t1,Homography,306.68927247707444,9,9,False,low
blue_filtered_0050_top_20250704_t0,Homography,494.09566638814596,6,6,False,low
blue_filtered_s001_top_20250619_t1,Homography,0.0001983642578125,4,4,True,medium
blue_filtered_s001_top_20250624_t1,Homography,0.0008234092750996119,4,4,True,medium
blue_filtered_s001_top_20250703_t0,Homography,0.0016979174248583004,4,4,True,medium
blue_filtered_s002_top_20250707_t0,Homography,2483.38335211229,9,9,False,low
blue_filtered_s003_top_20250619_t1,Homography,0.0009195873518871682,4,4,True,medium
blue_filtered_s003_top_20250624_t1,Homography,5.082032501546853,7,7,True,medium
blue_filtered_s003_top_20250711_t0,Homography,300.8883720055166,6,6,False,low
blue_filtered_s004_top_20250624_t1,Homography,3.2701927409940814,6,6,True,medium
blue_filtered_s004_top_20250709_t0,Homography,0.024730001861233416,4,4,True,medium
blue_filtered_s005_top_20250711_t0,Homography,396.94175967263516,9,9,False,low
blue_filtered_s006_top_20250707_t0,Homography,291.1471902637945,10,10,False,low
blue_filtered_s007_top_20250707_t0,Homography,0.00621767101919458,4,4,True,medium
blue_filtered_s007_top_20250711_t0,Homography,0.179367441219973,4,4,True,medium
blue_filtered_s009_top_20250619_t1,Homography,0.0002738091803730219,4,4,True,medium
blue_filtered_s010_top_20250711_t0,Homography,214.52788450706583,10,10,False,low
blue_filtered_s011_top_20250619_t1,Homography,0.0019301614256599286,4,4,True,medium
blue_filtered_s012_top_20250707_t0,Homography,0.05054792574066033,4,4,True,medium
blue_filtered_s017_top_20250704_t0,Homography,0.006384636374711805,4,4,True,medium
blurred_0001_top_20250623_t0,Homography,376.23504362589307,8,8,False,low
blurred_0001_top_20250624_t0,Homography,7.689130593914813,5,5,True,medium
blurred_0001_top_20250630_t0,Homography,172.07837413828977,10,10,False,low
blurred_0001_top_20250702_t0,Homography,213.89436203908753,7,7,False,low
blurred_0001_top_20250702_t1,Homography,8.631674575031098e-05,4,4,True,medium
blurred_0001_top_20250703_t0,Homography,1712.751744837467,7,7,False,low
blurred_0001_top_20250703_t1,Homography,0.0006118755388111396,4,4,True,medium
blurred_0001_top_20250705_t0,Homography,347.76797501692414,7,7,False,low
blurred_0001_top_20250705_t1,Homography,762.0936966184971,12,12,False,low
blurred_0001_top_20250707_t1,Similarity,227.12411336574684,5,5,False,low
blurred_0001_top_20250711_t0,Homography,0.0029890483918682113,4,4,True,medium
blurred_0001_top_20250711_t1,Homography,88.55944992687387,5,5,False,low
blurred_0002_top_20250618_t0,Homography,0.005658933356044514,4,4,True,medium
blurred_0002_top_20250623_t0,Homography,0.005352890259336588,4,4,True,medium
blurred_0002_top_20250703_t1,Homography,0.0018113667299501587,4,4,True,medium
blurred_0002_top_20250704_t0-1,Homography,3.822494499521329,10,10,True,medium
blurred_0002_top_20250704_t1,Homography,805.8647052104108,6,6,False,low
blurred_0002_top_20250705_t0,Homography,332.5113074756774,6,6,False,low
blurred_0002_top_20250707_t0,Homography,0.00040052504725362207,4,4,True,medium
blurred_0002_top_20250711_t0,Homography,2185.969681853077,7,7,False,low
blurred_0003_top_20250623_t0,Homography,941.3849918102177,8,8,False,low
blurred_0003_top_20250703_t0,Homography,7.62939453125e-05,4,4,True,medium
blurred_0003_top_20250707_t0,Homography,378.2867975766566,6,6,False,low
blurred_0003_top_20250707_t1,Homography,0.0013603447929701337,4,4,True,medium
blurred_0003_top_20250708_t0,Homography,0.0025441943173077856,4,4,True,medium
blurred_0003_top_20250708_t1,Homography,335.5548625395593,5,5,False,low
blurred_0003_top_20250711_t0,Homography,1.6449864651834858,4,4,True,medium
blurred_0003_top_20250711_t1,Homography,244.79343496247955,9,9,False,low
blurred_0004_top_20250624_t0,Homography,0.0,4,4,True,medium
blurred_0004_top_20250626_t0,Homography,360.6174772628084,5,5,False,low
blurred_0004_top_20250703_t0,Homography,0.00014635716318703366,4,4,True,medium
blurred_0004_top_20250703_t1,Homography,96.50812921131524,7,7,False,low
blurred_0004_top_20250705_t0,Homography,511.9830121163871,6,6,False,low
blurred_0004_top_20250707_t0,Homography,0.0005254875292273731,4,4,True,medium
blurred_0005_top_20250623_t0,Homography,0.0014081142572093905,4,4,True,medium
blurred_0005_top_20250703_t0,Homography,0.0013179213184624746,4,4,True,medium
blurred_0005_top_20250704_t1,Homography,690.9688479439427,8,8,False,low
blurred_0005_top_20250705_t1,Homography,0.008233696871635762,4,4,True,medium
blurred_0005_top_20250707_t0,Homography,293.2429470041374,5,5,False,low
blurred_0005_top_20250709_t1,Homography,25.045924431723858,7,7,False,low
blurred_0006_top_20250703_t0,Homography,9.7703922079969e-05,4,4,True,medium
blurred_0006_top_20250703_t1,Homography,14.92750399320087,7,7,True,medium
blurred_0006_top_20250705_t1,Homography,693.0272490987413,7,7,False,low
blurred_0006_top_20250707_t0,Homography,2214.6147676683036,6,6,False,low
blurred_0006_top_20250707_t1,Homography,265.1127109086436,9,9,False,low
blurred_0006_top_20250711_t0,Homography,0.0051128556939231,4,4,True,medium
blurred_0006_top_20250711_t1,Homography,12.988445293279712,5,5,True,medium
blurred_0007_top_20250703_t0,Homography,0.0012795565974875872,4,4,True,medium
blurred_0007_top_20250703_t1,Homography,0.0002784467711012979,4,4,True,medium
blurred_0007_top_20250704_t1,Homography,4.775599595740175,7,7,True,medium
blurred_0007_top_20250705_t0,Homography,364.77073125470156,6,6,False,low
blurred_0007_top_20250705_t1,Homography,175.74290838574493,7,7,False,low
blurred_0007_top_20250707_t0,Homography,749.7180486623757,7,7,False,low
blurred_0007_top_20250707_t1,Homography,0.000754346136127214,4,4,True,medium
blurred_0007_top_20250711_t0,Homography,10.878423079645232,5,5,True,medium
blurred_0007_top_20250711_t1,Homography,0.945799781196156,5,5,True,medium
blurred_0008_top_20250618_t0,Homography,0.00196572057070165,4,4,True,medium
blurred_0008_top_20250704_t1,Homography,16.367709914079295,7,7,False,low
blurred_0008_top_20250707_t1,Similarity,727.3438900562893,5,5,False,low
blurred_0008_top_20250709_t1,Homography,288.50454298313764,6,6,False,low
blurred_0008_top_20250711_t0,Homography,0.0019438044359489965,4,4,True,medium
blurred_0008_top_20250711_t1,Homography,322.61566723713105,7,7,False,low
blurred_0009_top_20250624_t0,Homography,0.00028721909307985027,4,4,True,medium
blurred_0009_top_20250630_t0,Homography,241.95079908108642,5,5,False,low
blurred_0009_top_20250703_t1,Homography,2.4185472323547335,6,6,True,medium
blurred_0009_top_20250704_t0,Homography,7.415438231140012,6,6,True,medium
blurred_0009_top_20250704_t1,Homography,0.0,4,4,True,medium
blurred_0009_top_20250705_t0,Homography,578.3489318799702,9,9,False,low
blurred_0009_top_20250707_t0,Homography,1185.741862351377,7,7,False,low
blurred_0009_top_20250707_t1,Homography,222.85282105705474,10,10,False,low
blurred_0009_top_20250709_t0,Homography,280.48874932928817,5,5,False,low
blurred_0010_top_20250624_t0,Homography,70.35516031559997,6,6,False,low
blurred_0010_top_20250703_t0,Homography,4.315837287515549e-05,4,4,True,medium
blurred_0010_top_20250704_t0,Homography,0.0,4,4,True,medium
blurred_0010_top_20250704_t1,Homography,96.98495910863008,9,9,False,low
blurred_0010_top_20250705_t0,Homography,493.44737754084855,6,6,False,low
blurred_0010_top_20250707_t0,Homography,0.00033465137023103804,4,4,True,medium
blurred_0010_top_20250708_t0,Homography,150.3491562829174,6,6,False,low
blurred_0010_top_20250708_t1,Homography,0.0020086617992777947,4,4,True,medium
blurred_0010_top_20250709_t1,Homography,0.03995611157926621,4,4,True,medium
blurred_0011_top_20250703_t0,Homography,0.0,4,4,True,medium
blurred_0011_top_20250703_t1,Homography,4.315837287515549e-05,4,4,True,medium
blurred_0011_top_20250704_t0,Homography,0.0,4,4,True,medium
blurred_0011_top_20250704_t1,Homography,3.0517578125e-05,4,4,True,medium
blurred_0011_top_20250708_t1,Homography,0.0,4,4,True,medium
blurred_0011_top_20250711_t1,Homography,12.40167716085976,5,5,True,medium
blurred_0012_top_20250624_t0,Homography,9.7703922079969e-05,4,4,True,medium
blurred_0012_top_20250704_t0,Homography,34.0024757896837,6,6,False,low
blurred_0012_top_20250707_t0,Homography,0.007990435027794656,4,4,True,medium
blurred_0012_top_20250707_t1,Homography,0.0,4,4,True,medium
blurred_0012_top_20250709_t0,Homography,0.0005442063751259462,4,4,True,medium
blurred_0012_top_20250709_t1,Homography,0.00014314012938914275,4,4,True,medium
blurred_0013_top_20250624_t0,Homography,0.05097361954418941,4,4,True,medium
blurred_0013_top_20250702_t0,Homography,0.0006808788358827292,4,4,True,medium
blurred_0013_top_20250702_t1,Homography,0.00017008588264166226,4,4,True,medium
blurred_0013_top_20250708_t0,Homography,0.0,4,4,True,medium
blurred_0014_top_20250624_t0,Homography,0.0007451852689864978,4,4,True,medium
blurred_0014_top_20250630_t0,Homography,0.0006748457149504389,4,4,True,medium
blurred_0014_top_20250702_t0,Homography,0.0006741553355216834,4,4,True,medium
blurred_0014_top_20250702_t1,Homography,0.0006727724513259461,4,4,True,medium
blurred_0014_top_20250703_t0,Homography,0.015902264577265117,4,4,True,medium
blurred_0014_top_20250703_t1,Similarity,97.42732202894871,5,5,False,low
blurred_0014_top_20250704_t0,Homography,0.0,4,4,True,medium
blurred_0014_top_20250704_t1,Homography,0.0,4,4,True,medium
blurred_0014_top_20250705_t0,Homography,0.0004698121435040482,4,4,True,medium
blurred_0014_top_20250707_t1,Homography,453.6110824836407,8,8,False,low
blurred_0014_top_20250708_t0,Homography,559.9631577484497,7,7,False,low
blurred_0014_top_20250708_t1,Homography,0.0006226259082978261,4,4,True,medium
blurred_0014_top_20250709_t0,Homography,195.32050064395617,6,6,False,low
blurred_0014_top_20250709_t1,Homography,0.00024222576700420447,4,4,True,medium
blurred_0014_top_20250711_t0,Homography,0.44344195151463744,4,4,True,medium
blurred_0015_top_20250630_t0,Homography,388.223141134327,8,8,False,low
blurred_0015_top_20250703_t1,Homography,0.0017663325352157936,4,4,True,medium
blurred_0015_top_20250705_t0,Homography,144.6844158006051,5,5,False,low
blurred_0015_top_20250707_t0,Homography,0.00039936072779243165,4,4,True,medium
blurred_0015_top_20250709_t0,Homography,264.89281543754424,7,7,False,low
blurred_0015_top_20250709_t1,Homography,66.93320981533022,5,5,False,low
blurred_0016_top_20250624_t0,Homography,3.542045416017513,7,7,True,medium
blurred_0016_top_20250702_t1,Homography,0.00042615478649197207,4,4,True,medium
blurred_0016_top_20250704_t0,Homography,0.02414569218240206,4,4,True,medium
blurred_0016_top_20250704_t1,Homography,0.00014950498918354357,4,4,True,medium
blurred_0017_top_20250630_t0,Homography,152.29591595219054,7,7,False,low
blurred_0017_top_20250703_t0,Homography,50.72919574214512,5,5,False,low
blurred_0017_top_20250708_t0,Homography,479.041003399556,5,5,False,low
blurred_0017_top_20250708_t1,Homography,479.041003399556,5,5,False,low
blurred_0017_top_20250711_t0,Homography,0.005578292737303446,4,4,True,medium
blurred_0017_top_20250711_t1,Similarity,274.8648837306287,5,5,False,low
blurred_0018_top_20250624_t0,Homography,1.1444091796875e-05,4,4,True,medium
blurred_0018_top_20250626_t0,Homography,319.2631178387732,6,6,False,low
blurred_0018_top_20250630_t0,Homography,0.0,4,4,True,medium
blurred_0018_top_20250702_t0,Homography,337.99580684840566,7,7,False,low
blurred_0018_top_20250703_t1,Homography,0.0007887480458569388,4,4,True,medium
blurred_0018_top_20250704_t0,Homography,11.119169046380563,6,6,True,medium
blurred_0018_top_20250711_t0,Homography,0.006083264132219317,4,4,True,medium
blurred_0019_top_20250623_t0,Homography,328.6829989038374,5,5,False,low
blurred_0019_top_20250624_t0,Homography,0.0023209196255297875,4,4,True,medium
blurred_0019_top_20250630_t0,Homography,486.37554436892543,9,9,False,low
blurred_0019_top_20250702_t1,Homography,204.33563593397986,5,5,False,low
blurred_0019_top_20250707_t1,Homography,0.001685457410681404,4,4,True,medium
blurred_0019_top_20250708_t0,Homography,0.4679885503535629,4,4,True,medium
blurred_0019_top_20250708_t1,Homography,0.01175358680501456,4,4,True,medium
blurred_0019_top_20250711_t0,Homography,349.695283929333,10,10,False,low
blurred_0020_top_20250703_t0,Homography,308.150057207254,9,9,False,low
blurred_0020_top_20250711_t0,Homography,404.63313401767226,8,8,False,low
blurred_0020_top_20250711_t1,Homography,2341.914646345446,9,9,False,low
blurred_0021_top_20250702_t0,Homography,158.06855454613424,5,5,False,low
blurred_0021_top_20250702_t1,Homography,0.0,4,4,True,medium
blurred_0021_top_20250707_t1,Homography,5.285799583645255e-05,4,4,True,medium
blurred_0022_top_20250707_t1,Homography,0.00012947511862546645,4,4,True,medium
blurred_0022_top_20250709_t0,Homography,1.52587890625e-05,4,4,True,medium
blurred_0022_top_20250711_t1,Homography,209.72952362528667,5,5,False,low
blurred_0023_top_20250630_t0,Similarity,417.96618517084806,5,5,False,low
blurred_0023_top_20250711_t0,Homography,109.41712579557606,6,6,False,low
blurred_0023_top_20250711_t1,Homography,107.05330569317404,5,5,False,low
blurred_0024_top_20250623_t0,Homography,0.0008765506967984052,4,4,True,medium
blurred_0024_top_20250630_t0,Homography,0.0002935086679332175,4,4,True,medium
blurred_0024_top_20250711_t0,Homography,0.42132891195475913,4,4,True,medium
blurred_0024_top_20250711_t1,Homography,176.8013819303872,6,6,False,low
blurred_0025_top_20250707_t0,Homography,0.0029561122640415797,4,4,True,medium
blurred_0027_top_20250708_t1,Homography,151.91636440857812,5,5,False,low
blurred_0027_top_20250709_t0,Homography,316.1263106076808,5,5,False,low
blurred_0027_top_20250709_t1,Homography,478.0603324252901,5,5,False,low
blurred_0028_top_20250704_t0,Homography,3.7383925079278315,7,7,True,medium
blurred_0028_top_20250704_t1,Homography,4.444827070762258,7,7,True,medium
blurred_0028_top_20250709_t1,Homography,4.452704675558864,9,9,True,medium
blurred_0029_top_20250624_t0,Homography,303.148002030474,6,6,False,low
blurred_0029_top_20250704_t0,Homography,277.80469131822736,10,10,False,low
blurred_0029_top_20250704_t1,Homography,277.80469131822736,10,10,False,low
blurred_0030_top_20250624_t0,Homography,77.888195157433,5,5,False,low
blurred_0030_top_20250630_t0,Homography,8.59092289203276,5,5,True,medium
blurred_0030_top_20250704_t0,Homography,0.0015437792809987474,4,4,True,medium
blurred_0030_top_20250709_t1,Homography,0.002475923669413646,4,4,True,medium
blurred_0031_top_20250624_t0,Homography,0.00046131031670626753,4,4,True,medium
blurred_0032_top_20250630_t0,Homography,0.02828900481173141,4,4,True,medium
blurred_0033_top_20250630_t0,Homography,6.103515625e-05,4,4,True,medium
blurred_0033_top_20250707_t1,Homography,0.004496063757629847,4,4,True,medium
blurred_0034_top_20250623_t0,Homography,65.4942005387901,5,5,False,low
blurred_0034_top_20250630_t0,Homography,9.032880960441606,10,10,True,medium
blurred_0034_top_20250704_t0,Homography,8.074192233473482e-05,4,4,True,medium
blurred_0034_top_20250704_t1,Homography,0.0002830083769377351,4,4,True,medium
blurred_0036_top_20250623_t0,Homography,12.831632230214415,5,5,True,medium
blurred_0036_top_20250626_t0,Homography,565.1950009919069,8,8,False,low
blurred_0037_top_20250623_t0,Homography,3.835932939081713,13,13,True,medium
blurred_0037_top_20250626_t0,Homography,4.1684497974043975,9,9,True,medium
blurred_0037_top_20250703_t1,Homography,0.000616424861960576,4,4,True,medium
blurred_0038_top_20250623_t0,Homography,139.9883504746866,5,5,False,low
blurred_0038_top_20250703_t0,Homography,0.0020369769023127413,4,4,True,medium
blurred_0038_top_20250704_t0,Homography,192.82146851453243,5,5,False,low
blurred_0038_top_20250704_t1,Homography,7.718328350004205,5,5,True,medium
blurred_0039_top_20250623_t0,Homography,67.60664852062312,5,5,False,low
blurred_0039_top_20250703_t1,Homography,350.0091776296131,7,7,False,low
blurred_0039_top_20250704_t1,Homography,0.0012947511862546647,4,4,True,medium
blurred_0040_top_20250626_t0,Homography,0.00045470167314914977,4,4,True,medium
blurred_0040_top_20250704_t0,Homography,272.3069652992721,6,6,False,low
blurred_0040_top_20250704_t1,Homography,675.7080147046413,8,8,False,low
blurred_0041_top_20250623_t0,Homography,0.07170269776094611,4,4,True,medium
blurred_0042_top_20250623_t0,Homography,27.18176147633893,5,5,False,low
blurred_0043_top_20250704_t0,Homography,0.00019376259001465293,4,4,True,medium
blurred_0043_top_20250704_t1,Homography,0.0007338906501872836,4,4,True,medium
blurred_0044_top_20250704_t0,Homography,0.00031419769717367556,4,4,True,medium
blurred_0046_top_20250623_t0,Homography,0.007778331423725781,4,4,True,medium
blurred_0046_top_20250704_t1,Homography,0.001989385654122517,4,4,True,medium
