image,pair_id,x1,y1,x2,y2,width,height,area
bright_s003_top_20250624_t1.jpg,1,341,543,395,591,54,48,2592
bright_s003_top_20250624_t1.jpg,2,334,429,395,473,61,44,2684
bright_s003_top_20250624_t1.jpg,3,339,83,394,121,55,38,2090
bright_s003_top_20250624_t1.jpg,4,336,272,394,311,58,39,2262
bright_s003_top_20250624_t1.jpg,5,344,379,390,415,46,36,1656
bright_s003_top_20250624_t1.jpg,6,339,326,391,362,52,36,1872
bright_s003_top_20250624_t1.jpg,7,338,224,391,258,53,34,1802
bright_s003_top_20250624_t1.jpg,8,188,316,250,349,62,33,2046
bright_s003_top_20250624_t1.jpg,9,351,495,394,528,43,33,1419
bright_s003_top_20250624_t1.jpg,10,512,513,541,631,29,118,3422
bright_s003_top_20250624_t1.jpg,11,341,133,382,166,41,33,1353
bright_s003_top_20250624_t1.jpg,12,581,519,613,637,32,118,3776
bright_s003_top_20250624_t1.jpg,13,246,48,268,136,22,88,1936
bright_s003_top_20250624_t1.jpg,14,451,29,484,70,33,41,1353
bright_s003_top_20250624_t1.jpg,15,176,611,239,640,63,29,1827
bright_s003_top_20250624_t1.jpg,16,243,0,271,23,28,23,644
