image,pair_id,x1,y1,x2,y2,width,height,area
bright_s009_top_20250619_t1.jpg,1,299,279,362,435,63,156,9828
bright_s009_top_20250619_t1.jpg,2,225,251,285,399,60,148,8880
bright_s009_top_20250619_t1.jpg,3,382,320,440,508,58,188,10904
bright_s009_top_20250619_t1.jpg,4,390,90,441,148,51,58,2958
bright_s009_top_20250619_t1.jpg,5,456,347,516,562,60,215,12900
bright_s009_top_20250619_t1.jpg,6,60,0,119,83,59,83,4897
bright_s009_top_20250619_t1.jpg,7,0,74,37,147,37,73,2701
bright_s009_top_20250619_t1.jpg,8,117,0,162,45,45,45,2025
bright_s009_top_20250619_t1.jpg,9,185,0,221,47,36,47,1692
bright_s009_top_20250619_t1.jpg,10,115,0,161,33,46,33,1518
