image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0001_top_20250703_t0.JPG,1,456,195,501,335,45,140,6300
blurred_0001_top_20250703_t0.JPG,2,469,519,537,600,68,81,5508
blurred_0001_top_20250703_t0.JPG,3,306,193,349,323,43,130,5590
blurred_0001_top_20250703_t0.JPG,4,230,183,272,319,42,136,5712
blurred_0001_top_20250703_t0.JPG,5,537,231,616,294,79,63,4977
blurred_0001_top_20250703_t0.JPG,6,539,148,627,214,88,66,5808
blurred_0001_top_20250703_t0.JPG,7,188,184,226,319,38,135,5130
blurred_0001_top_20250703_t0.JPG,8,418,199,457,333,39,134,5226
blurred_0001_top_20250703_t0.JPG,9,376,205,415,338,39,133,5187
blurred_0001_top_20250703_t0.JPG,10,494,195,537,331,43,136,5848
