image,pair_id,x1,y1,x2,y2,width,height,area
noisy_0005_top_20250623_t0.jpg,1,337,514,385,562,48,48,2304
noisy_0005_top_20250623_t0.jpg,2,224,572,271,610,47,38,1786
noisy_0005_top_20250623_t0.jpg,3,263,166,281,235,18,69,1242
noisy_0005_top_20250623_t0.jpg,4,286,156,305,228,19,72,1368
noisy_0005_top_20250623_t0.jpg,5,397,133,417,196,20,63,1260
noisy_0005_top_20250623_t0.jpg,6,351,134,371,205,20,71,1420
noisy_0005_top_20250623_t0.jpg,7,347,422,397,477,50,55,2750
noisy_0005_top_20250623_t0.jpg,8,342,469,393,516,51,47,2397
noisy_0005_top_20250623_t0.jpg,9,241,170,260,245,19,75,1425
noisy_0005_top_20250623_t0.jpg,10,171,202,195,276,24,74,1776
noisy_0005_top_20250623_t0.jpg,11,122,223,143,292,21,69,1449
noisy_0005_top_20250623_t0.jpg,12,218,481,258,513,40,32,1280
noisy_0005_top_20250623_t0.jpg,13,216,174,237,252,21,78,1638
noisy_0005_top_20250623_t0.jpg,14,148,213,168,286,20,73,1460
noisy_0005_top_20250623_t0.jpg,15,217,520,267,557,50,37,1850
noisy_0005_top_20250623_t0.jpg,16,489,343,512,432,23,89,2047
noisy_0005_top_20250623_t0.jpg,17,485,463,508,549,23,86,1978
noisy_0005_top_20250623_t0.jpg,18,330,145,348,213,18,68,1224
noisy_0005_top_20250623_t0.jpg,19,443,145,463,212,20,67,1340
noisy_0005_top_20250623_t0.jpg,20,357,583,382,640,25,57,1425
noisy_0005_top_20250623_t0.jpg,21,207,438,261,471,54,33,1782
noisy_0005_top_20250623_t0.jpg,22,96,225,117,297,21,72,1512
noisy_0005_top_20250623_t0.jpg,23,358,383,404,430,46,47,2162
noisy_0005_top_20250623_t0.jpg,24,484,204,512,261,28,57,1596
noisy_0005_top_20250623_t0.jpg,25,464,169,486,237,22,68,1496
noisy_0005_top_20250623_t0.jpg,26,508,234,525,282,17,48,816
noisy_0005_top_20250623_t0.jpg,27,477,619,497,640,20,21,420
