image,pair_id,x1,y1,x2,y2,width,height,area
noisy_0012_top_20250709_t0.JPG,1,417,409,516,494,99,85,8415
noisy_0012_top_20250709_t0.JPG,2,420,235,521,326,101,91,9191
noisy_0012_top_20250709_t0.JPG,3,418,147,517,228,99,81,8019
noisy_0012_top_20250709_t0.JPG,4,19,257,65,398,46,141,6486
noisy_0012_top_20250709_t0.JPG,5,64,290,113,444,49,154,7546
noisy_0012_top_20250709_t0.JPG,6,145,20,350,137,205,117,23985
noisy_0012_top_20250709_t0.JPG,7,0,224,25,354,25,130,3250
noisy_0012_top_20250709_t0.JPG,8,114,350,158,495,44,145,6380
noisy_0012_top_20250709_t0.JPG,9,80,0,118,26,38,26,988
noisy_0012_top_20250709_t0.JPG,10,158,385,211,548,53,163,8639
noisy_0012_top_20250709_t0.JPG,11,124,0,160,27,36,27,972
noisy_0012_top_20250709_t0.JPG,12,37,0,73,19,36,19,684
noisy_0012_top_20250709_t0.JPG,13,3,0,40,20,37,20,740
