image,pair_id,x1,y1,x2,y2,width,height,area
noisy_s011_top_20250619_t1.jpg,1,511,326,607,464,96,138,13248
noisy_s011_top_20250619_t1.jpg,2,395,203,475,299,80,96,7680
noisy_s011_top_20250619_t1.jpg,3,171,7,248,104,77,97,7469
noisy_s011_top_20250619_t1.jpg,4,274,119,364,214,90,95,8550
noisy_s011_top_20250619_t1.jpg,5,200,310,237,458,37,148,5476
noisy_s011_top_20250619_t1.jpg,6,17,149,61,270,44,121,5324
noisy_s011_top_20250619_t1.jpg,7,130,218,177,409,47,191,8977
noisy_s011_top_20250619_t1.jpg,8,70,187,116,346,46,159,7314
noisy_s011_top_20250619_t1.jpg,9,261,355,297,510,36,155,5580
noisy_s011_top_20250619_t1.jpg,10,310,368,371,597,61,229,13969
