image,pair_id,x1,y1,x2,y2,width,height,area
blue_filtered_0028_top_20250709_t1.png,1,527,109,562,146,35,37,1295
blue_filtered_0028_top_20250709_t1.png,2,526,2,563,38,37,36,1332
blue_filtered_0028_top_20250709_t1.png,3,489,142,526,179,37,37,1369
blue_filtered_0028_top_20250709_t1.png,4,428,102,463,134,35,32,1120
blue_filtered_0028_top_20250709_t1.png,5,441,7,466,36,25,29,725
blue_filtered_0028_top_20250709_t1.png,6,495,82,529,117,34,35,1190
blue_filtered_0028_top_20250709_t1.png,7,371,228,391,288,20,60,1200
blue_filtered_0028_top_20250709_t1.png,8,435,231,456,294,21,63,1323
blue_filtered_0028_top_20250709_t1.png,9,402,225,421,291,19,66,1254
blue_filtered_0028_top_20250709_t1.png,10,441,37,461,67,20,30,600
