image,pair_id,x1,y1,x2,y2,width,height,area
bright_0002_top_20250705_t0.png,1,230,60,262,118,32,58,1856
bright_0002_top_20250705_t0.png,2,474,129,511,182,37,53,1961
bright_0002_top_20250705_t0.png,3,318,242,352,298,34,56,1904
bright_0002_top_20250705_t0.png,4,436,0,471,45,35,45,1575
bright_0002_top_20250705_t0.png,5,533,341,570,397,37,56,2072
bright_0002_top_20250705_t0.png,6,222,313,261,374,39,61,2379
bright_0002_top_20250705_t0.png,7,438,154,474,211,36,57,2052
bright_0002_top_20250705_t0.png,8,144,200,183,266,39,66,2574
bright_0002_top_20250705_t0.png,9,396,456,436,518,40,62,2480
bright_0002_top_20250705_t0.png,10,456,479,490,539,34,60,2040
bright_0002_top_20250705_t0.png,11,495,194,528,253,33,59,1947
bright_0002_top_20250705_t0.png,12,284,274,319,336,35,62,2170
bright_0002_top_20250705_t0.png,13,553,408,588,468,35,60,2100
bright_0002_top_20250705_t0.png,14,437,418,472,479,35,61,2135
bright_0002_top_20250705_t0.png,15,263,294,300,351,37,57,2109
bright_0002_top_20250705_t0.png,16,514,358,549,413,35,55,1925
bright_0002_top_20250705_t0.png,17,497,372,530,429,33,57,1881
bright_0002_top_20250705_t0.png,18,396,12,436,70,40,58,2320
bright_0002_top_20250705_t0.png,19,375,198,412,251,37,53,1961
bright_0002_top_20250705_t0.png,20,475,475,512,539,37,64,2368
bright_0002_top_20250705_t0.png,21,425,173,450,225,25,52,1300
bright_0002_top_20250705_t0.png,22,418,438,459,498,41,60,2460
bright_0002_top_20250705_t0.png,23,475,386,514,441,39,55,2145
bright_0002_top_20250705_t0.png,24,379,26,415,84,36,58,2088
bright_0002_top_20250705_t0.png,25,356,39,395,95,39,56,2184
bright_0002_top_20250705_t0.png,26,159,369,198,429,39,60,2340
bright_0002_top_20250705_t0.png,27,398,184,430,238,32,54,1728
bright_0002_top_20250705_t0.png,28,455,401,494,458,39,57,2223
bright_0002_top_20250705_t0.png,29,416,0,452,55,36,55,1980
bright_0002_top_20250705_t0.png,30,225,134,263,199,38,65,2470
bright_0002_top_20250705_t0.png,31,518,442,549,496,31,54,1674
bright_0002_top_20250705_t0.png,32,337,481,374,546,37,65,2405
bright_0002_top_20250705_t0.png,33,325,68,357,124,32,56,1792
bright_0002_top_20250705_t0.png,34,533,422,572,479,39,57,2223
bright_0002_top_20250705_t0.png,35,492,459,533,517,41,58,2378
bright_0002_top_20250705_t0.png,36,173,433,215,496,42,63,2646
bright_0002_top_20250705_t0.png,37,433,238,474,295,41,57,2337
bright_0002_top_20250705_t0.png,38,396,269,435,324,39,55,2145
bright_0002_top_20250705_t0.png,39,340,53,375,112,35,59,2065
bright_0002_top_20250705_t0.png,40,419,174,454,230,35,56,1960
bright_0002_top_20250705_t0.png,41,198,425,239,489,41,64,2624
bright_0002_top_20250705_t0.png,42,454,222,492,281,38,59,2242
bright_0002_top_20250705_t0.png,43,354,302,395,360,41,58,2378
bright_0002_top_20250705_t0.png,44,238,391,277,452,39,61,2379
bright_0002_top_20250705_t0.png,45,302,84,340,141,38,57,2166
bright_0002_top_20250705_t0.png,46,259,378,293,434,34,56,1904
bright_0002_top_20250705_t0.png,47,378,285,414,343,36,58,2088
bright_0002_top_20250705_t0.png,48,402,12,432,66,30,54,1620
bright_0002_top_20250705_t0.png,49,377,465,414,524,37,59,2183
bright_0002_top_20250705_t0.png,50,276,365,317,421,41,56,2296
bright_0002_top_20250705_t0.png,51,382,462,423,525,41,63,2583
bright_0002_top_20250705_t0.png,52,441,239,468,293,27,54,1458
bright_0002_top_20250705_t0.png,53,364,41,392,92,28,51,1428
bright_0002_top_20250705_t0.png,54,133,0,171,16,38,16,608
bright_0002_top_20250705_t0.png,55,288,279,316,332,28,53,1484
bright_0002_top_20250705_t0.png,56,415,250,454,309,39,59,2301
bright_0002_top_20250705_t0.png,57,300,349,335,409,35,60,2100
bright_0002_top_20250705_t0.png,58,420,2,448,49,28,47,1316
bright_0002_top_20250705_t0.png,59,244,393,273,450,29,57,1653
bright_0002_top_20250705_t0.png,60,478,209,508,263,30,54,1620
bright_0002_top_20250705_t0.png,61,164,182,202,246,38,64,2432
bright_0002_top_20250705_t0.png,62,345,56,372,106,27,50,1350
bright_0002_top_20250705_t0.png,63,316,335,355,395,39,60,2340
bright_0002_top_20250705_t0.png,64,257,115,295,175,38,60,2280
bright_0002_top_20250705_t0.png,65,472,211,514,267,42,56,2352
bright_0002_top_20250705_t0.png,66,284,366,313,421,29,55,1595
bright_0002_top_20250705_t0.png,67,558,405,585,457,27,52,1404
bright_0002_top_20250705_t0.png,68,459,225,487,278,28,53,1484
bright_0002_top_20250705_t0.png,69,362,479,395,533,33,54,1782
bright_0002_top_20250705_t0.png,70,215,405,256,467,41,62,2542
bright_0002_top_20250705_t0.png,71,482,483,508,539,26,56,1456
bright_0002_top_20250705_t0.png,72,148,208,178,266,30,58,1740
bright_0002_top_20250705_t0.png,73,281,101,320,162,39,61,2379
