image,pair_id,x1,y1,x2,y2,width,height,area
bright_0008_top_20250709_t1.png,1,124,530,199,582,75,52,3900
bright_0008_top_20250709_t1.png,2,209,475,247,621,38,146,5548
bright_0008_top_20250709_t1.png,3,252,462,292,607,40,145,5800
bright_0008_top_20250709_t1.png,4,294,453,334,601,40,148,5920
bright_0008_top_20250709_t1.png,5,497,415,536,564,39,149,5811
bright_0008_top_20250709_t1.png,6,334,441,376,593,42,152,6384
bright_0008_top_20250709_t1.png,7,451,418,491,565,40,147,5880
bright_0008_top_20250709_t1.png,8,413,437,453,581,40,144,5760
bright_0008_top_20250709_t1.png,9,544,403,586,544,42,141,5922
bright_0008_top_20250709_t1.png,10,375,448,414,586,39,138,5382
bright_0008_top_20250709_t1.png,11,30,5,165,53,135,48,6480
bright_0008_top_20250709_t1.png,12,168,8,239,62,71,54,3834
bright_0008_top_20250709_t1.png,13,122,620,199,639,77,19,1463
