image,pair_id,x1,y1,x2,y2,width,height,area
blue_filtered_0008_top_20250709_t1.png,1,124,529,198,582,74,53,3922
blue_filtered_0008_top_20250709_t1.png,2,210,475,247,619,37,144,5328
blue_filtered_0008_top_20250709_t1.png,3,252,462,292,607,40,145,5800
blue_filtered_0008_top_20250709_t1.png,4,451,419,491,566,40,147,5880
blue_filtered_0008_top_20250709_t1.png,5,497,415,536,563,39,148,5772
blue_filtered_0008_top_20250709_t1.png,6,294,454,334,603,40,149,5960
blue_filtered_0008_top_20250709_t1.png,7,544,404,586,545,42,141,5922
blue_filtered_0008_top_20250709_t1.png,8,334,440,376,593,42,153,6426
blue_filtered_0008_top_20250709_t1.png,9,412,436,453,582,41,146,5986
blue_filtered_0008_top_20250709_t1.png,10,28,5,158,56,130,51,6630
blue_filtered_0008_top_20250709_t1.png,11,375,447,415,587,40,140,5600
blue_filtered_0008_top_20250709_t1.png,12,168,8,239,64,71,56,3976
blue_filtered_0008_top_20250709_t1.png,13,120,615,199,639,79,24,1896
