image,pair_id,x1,y1,x2,y2,width,height,area
blue_filtered_0031_top_20250624_t0.jpg,1,237,329,301,373,64,44,2816
blue_filtered_0031_top_20250624_t0.jpg,2,132,164,210,213,78,49,3822
blue_filtered_0031_top_20250624_t0.jpg,3,335,318,408,364,73,46,3358
blue_filtered_0031_top_20250624_t0.jpg,4,222,403,253,530,31,127,3937
blue_filtered_0031_top_20250624_t0.jpg,5,162,416,194,552,32,136,4352
blue_filtered_0031_top_20250624_t0.jpg,6,352,397,383,529,31,132,4092
blue_filtered_0031_top_20250624_t0.jpg,7,392,382,421,514,29,132,3828
blue_filtered_0031_top_20250624_t0.jpg,8,313,407,341,521,28,114,3192
blue_filtered_0031_top_20250624_t0.jpg,9,552,435,583,553,31,118,3658
blue_filtered_0031_top_20250624_t0.jpg,10,272,410,302,522,30,112,3360
blue_filtered_0031_top_20250624_t0.jpg,11,433,402,461,513,28,111,3108
blue_filtered_0031_top_20250624_t0.jpg,12,222,62,250,172,28,110,3080
blue_filtered_0031_top_20250624_t0.jpg,13,363,50,388,166,25,116,2900
blue_filtered_0031_top_20250624_t0.jpg,14,471,419,501,524,30,105,3150
blue_filtered_0031_top_20250624_t0.jpg,15,511,427,542,528,31,101,3131
blue_filtered_0031_top_20250624_t0.jpg,16,330,63,355,158,25,95,2375
