image,pair_id,x1,y1,x2,y2,width,height,area
blue_filtered_0048_top_20250623_t0.jpg,1,340,166,360,252,20,86,1720
blue_filtered_0048_top_20250623_t0.jpg,2,394,155,416,244,22,89,1958
blue_filtered_0048_top_20250623_t0.jpg,3,59,372,78,460,19,88,1672
blue_filtered_0048_top_20250623_t0.jpg,4,448,159,469,253,21,94,1974
blue_filtered_0048_top_20250623_t0.jpg,5,158,556,181,636,23,80,1840
blue_filtered_0048_top_20250623_t0.jpg,6,288,226,313,335,25,109,2725
blue_filtered_0048_top_20250623_t0.jpg,7,27,368,49,462,22,94,2068
blue_filtered_0048_top_20250623_t0.jpg,8,368,167,387,243,19,76,1444
blue_filtered_0048_top_20250623_t0.jpg,9,257,266,281,358,24,92,2208
blue_filtered_0048_top_20250623_t0.jpg,10,101,577,121,619,20,42,840
blue_filtered_0048_top_20250623_t0.jpg,11,208,563,225,627,17,64,1088
