image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0001_top_20250630_t0.jpg,1,158,189,239,256,81,67,5427
blurred_0001_top_20250630_t0.jpg,2,73,151,152,219,79,68,5372
blurred_0001_top_20250630_t0.jpg,3,0,118,69,191,69,73,5037
blurred_0001_top_20250630_t0.jpg,4,250,223,319,291,69,68,4692
blurred_0001_top_20250630_t0.jpg,5,370,221,431,281,61,60,3660
blurred_0001_top_20250630_t0.jpg,6,21,272,76,338,55,66,3630
blurred_0001_top_20250630_t0.jpg,7,128,468,157,577,29,109,3161
blurred_0001_top_20250630_t0.jpg,8,329,422,356,537,27,115,3105
blurred_0001_top_20250630_t0.jpg,9,250,438,278,517,28,79,2212
blurred_0001_top_20250630_t0.jpg,10,170,475,195,563,25,88,2200
blurred_0001_top_20250630_t0.jpg,11,211,455,237,562,26,107,2782
blurred_0001_top_20250630_t0.jpg,12,292,440,318,520,26,80,2080
