image,pair_id,x1,y1,x2,y2,width,height,area
blue_filtered_0049_top_20250704_t1.png,1,470,144,544,257,74,113,8362
blue_filtered_0049_top_20250704_t1.png,2,58,11,122,108,64,97,6208
blue_filtered_0049_top_20250704_t1.png,3,24,49,91,145,67,96,6432
blue_filtered_0049_top_20250704_t1.png,4,520,509,611,620,91,111,10101
blue_filtered_0049_top_20250704_t1.png,5,379,42,444,111,65,69,4485
blue_filtered_0049_top_20250704_t1.png,6,525,312,599,420,74,108,7992
blue_filtered_0049_top_20250704_t1.png,7,348,5,408,74,60,69,4140
blue_filtered_0049_top_20250704_t1.png,8,0,90,64,194,64,104,6656
blue_filtered_0049_top_20250704_t1.png,9,115,352,155,498,40,146,5840
blue_filtered_0049_top_20250704_t1.png,10,177,329,215,475,38,146,5548
blue_filtered_0049_top_20250704_t1.png,11,63,356,104,497,41,141,5781
blue_filtered_0049_top_20250704_t1.png,12,417,73,474,143,57,70,3990
blue_filtered_0049_top_20250704_t1.png,13,236,308,276,450,40,142,5680
blue_filtered_0049_top_20250704_t1.png,14,501,233,583,337,82,104,8528
blue_filtered_0049_top_20250704_t1.png,15,323,3,358,44,35,41,1435
blue_filtered_0049_top_20250704_t1.png,16,0,476,31,556,31,80,2480
blue_filtered_0049_top_20250704_t1.png,17,483,600,578,639,95,39,3705
blue_filtered_0049_top_20250704_t1.png,18,0,183,18,242,18,59,1062
blue_filtered_0049_top_20250704_t1.png,19,0,161,17,239,17,78,1326
blue_filtered_0049_top_20250704_t1.png,20,485,610,597,639,112,29,3248
blue_filtered_0049_top_20250704_t1.png,21,482,597,546,639,64,42,2688
