image,pair_id,x1,y1,x2,y2,width,height,area
bright_0039_top_20250623_t0.jpg,1,403,0,443,159,40,159,6360
bright_0039_top_20250623_t0.jpg,2,131,50,175,219,44,169,7436
bright_0039_top_20250623_t0.jpg,3,77,72,115,209,38,137,5206
bright_0039_top_20250623_t0.jpg,4,464,7,503,162,39,155,6045
bright_0039_top_20250623_t0.jpg,5,237,9,280,180,43,171,7353
bright_0039_top_20250623_t0.jpg,6,17,69,60,245,43,176,7568
bright_0039_top_20250623_t0.jpg,7,185,79,223,212,38,133,5054
bright_0039_top_20250623_t0.jpg,8,293,10,335,172,42,162,6804
bright_0039_top_20250623_t0.jpg,9,350,9,391,185,41,176,7216
bright_0039_top_20250623_t0.jpg,10,389,484,424,631,35,147,5145
