image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0002_top_20250711_t0.JPG,1,81,235,126,269,45,34,1530
blurred_0002_top_20250711_t0.JPG,2,80,163,131,200,51,37,1887
blurred_0002_top_20250711_t0.JPG,3,79,373,129,415,50,42,2100
blurred_0002_top_20250711_t0.JPG,4,206,300,233,369,27,69,1863
blurred_0002_top_20250711_t0.JPG,5,380,369,406,451,26,82,2132
blurred_0002_top_20250711_t0.JPG,6,355,371,383,449,28,78,2184
blurred_0002_top_20250711_t0.JPG,7,97,0,134,31,37,31,1147
blurred_0002_top_20250711_t0.JPG,8,422,376,451,450,29,74,2146
blurred_0002_top_20250711_t0.JPG,9,211,101,238,156,27,55,1485
blurred_0002_top_20250711_t0.JPG,10,266,154,291,208,25,54,1350
blurred_0002_top_20250711_t0.JPG,11,232,112,256,164,24,52,1248
blurred_0002_top_20250711_t0.JPG,12,246,130,273,181,27,51,1377
blurred_0002_top_20250711_t0.JPG,13,253,128,273,177,20,49,980
