image,pair_id,x1,y1,x2,y2,width,height,area
blue_filtered_0050_top_20250626_t0.jpg,1,427,466,460,604,33,138,4554
blue_filtered_0050_top_20250626_t0.jpg,2,476,143,504,254,28,111,3108
blue_filtered_0050_top_20250626_t0.jpg,3,200,163,227,268,27,105,2835
blue_filtered_0050_top_20250626_t0.jpg,4,237,161,266,270,29,109,3161
blue_filtered_0050_top_20250626_t0.jpg,5,319,151,346,264,27,113,3051
blue_filtered_0050_top_20250626_t0.jpg,6,166,153,194,272,28,119,3332
blue_filtered_0050_top_20250626_t0.jpg,7,125,155,155,274,30,119,3570
blue_filtered_0050_top_20250626_t0.jpg,8,278,159,305,266,27,107,2889
blue_filtered_0050_top_20250626_t0.jpg,9,379,463,406,596,27,133,3591
blue_filtered_0050_top_20250626_t0.jpg,10,356,157,383,268,27,111,2997
