image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0006_top_20250705_t1.JPG,1,311,172,347,218,36,46,1656
blurred_0006_top_20250705_t1.JPG,2,207,377,246,429,39,52,2028
blurred_0006_top_20250705_t1.JPG,3,478,379,516,428,38,49,1862
blurred_0006_top_20250705_t1.JPG,4,401,284,438,330,37,46,1702
blurred_0006_top_20250705_t1.JPG,5,439,328,474,375,35,47,1645
blurred_0006_top_20250705_t1.JPG,6,222,58,256,108,34,50,1700
blurred_0006_top_20250705_t1.JPG,7,101,167,136,216,35,49,1715
blurred_0006_top_20250705_t1.JPG,8,165,0,201,40,36,40,1440
blurred_0006_top_20250705_t1.JPG,9,279,132,312,172,33,40,1320
blurred_0006_top_20250705_t1.JPG,10,247,98,281,144,34,46,1564
blurred_0006_top_20250705_t1.JPG,11,25,248,61,309,36,61,2196
blurred_0006_top_20250705_t1.JPG,12,7,165,45,217,38,52,1976
blurred_0006_top_20250705_t1.JPG,13,15,252,57,313,42,61,2562
blurred_0006_top_20250705_t1.JPG,14,16,274,43,312,27,38,1026
blurred_0006_top_20250705_t1.JPG,15,17,264,49,312,32,48,1536
