image,pair_id,x1,y1,x2,y2,width,height,area
noisy_0029_top_20250704_t1.png,1,89,122,138,211,49,89,4361
noisy_0029_top_20250704_t1.png,2,28,78,56,125,28,47,1316
noisy_0029_top_20250704_t1.png,3,74,30,102,76,28,46,1288
noisy_0029_top_20250704_t1.png,4,572,553,599,597,27,44,1188
noisy_0029_top_20250704_t1.png,5,373,218,406,264,33,46,1518
noisy_0029_top_20250704_t1.png,6,97,169,145,255,48,86,4128
noisy_0029_top_20250704_t1.png,7,344,273,376,317,32,44,1408
noisy_0029_top_20250704_t1.png,8,286,394,313,443,27,49,1323
noisy_0029_top_20250704_t1.png,9,319,327,349,371,30,44,1320
noisy_0029_top_20250704_t1.png,10,116,203,168,287,52,84,4368
noisy_0029_top_20250704_t1.png,11,327,304,355,342,28,38,1064
noisy_0029_top_20250704_t1.png,12,330,302,360,344,30,42,1260
noisy_0029_top_20250704_t1.png,13,362,236,393,281,31,45,1395
