image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0029_top_20250704_t0.png,1,87,125,140,213,53,88,4664
blurred_0029_top_20250704_t0.png,2,29,83,58,130,29,47,1363
blurred_0029_top_20250704_t0.png,3,100,177,146,260,46,83,3818
blurred_0029_top_20250704_t0.png,4,568,558,599,601,31,43,1333
blurred_0029_top_20250704_t0.png,5,285,394,313,451,28,57,1596
blurred_0029_top_20250704_t0.png,6,76,34,104,82,28,48,1344
blurred_0029_top_20250704_t0.png,7,344,275,376,323,32,48,1536
blurred_0029_top_20250704_t0.png,8,373,219,405,267,32,48,1536
blurred_0029_top_20250704_t0.png,9,117,208,169,294,52,86,4472
blurred_0029_top_20250704_t0.png,10,319,332,349,377,30,45,1350
blurred_0029_top_20250704_t0.png,11,327,306,358,348,31,42,1302
blurred_0029_top_20250704_t0.png,12,361,237,395,287,34,50,1700
