image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0014_top_20250708_t0.png,1,306,490,415,610,109,120,13080
blurred_0014_top_20250708_t0.png,2,414,104,451,271,37,167,6179
blurred_0014_top_20250708_t0.png,3,359,107,398,266,39,159,6201
blurred_0014_top_20250708_t0.png,4,45,144,97,321,52,177,9204
blurred_0014_top_20250708_t0.png,5,158,108,206,283,48,175,8400
blurred_0014_top_20250708_t0.png,6,257,122,307,294,50,172,8600
blurred_0014_top_20250708_t0.png,7,200,116,253,294,53,178,9434
blurred_0014_top_20250708_t0.png,8,614,336,639,422,25,86,2150
blurred_0014_top_20250708_t0.png,9,303,147,340,289,37,142,5254
blurred_0014_top_20250708_t0.png,10,621,247,639,322,18,75,1350
