image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0009_top_20250707_t1.png,1,357,217,433,283,76,66,5016
blurred_0009_top_20250707_t1.png,2,277,201,349,266,72,65,4680
blurred_0009_top_20250707_t1.png,3,193,185,270,252,77,67,5159
blurred_0009_top_20250707_t1.png,4,117,177,195,242,78,65,5070
blurred_0009_top_20250707_t1.png,5,77,365,154,430,77,65,5005
blurred_0009_top_20250707_t1.png,6,68,430,152,499,84,69,5796
blurred_0009_top_20250707_t1.png,7,125,503,203,573,78,70,5460
blurred_0009_top_20250707_t1.png,8,459,182,526,243,67,61,4087
blurred_0009_top_20250707_t1.png,9,401,398,443,513,42,115,4830
blurred_0009_top_20250707_t1.png,10,298,433,335,544,37,111,4107
blurred_0009_top_20250707_t1.png,11,333,428,373,540,40,112,4480
blurred_0009_top_20250707_t1.png,12,503,366,541,471,38,105,3990
blurred_0009_top_20250707_t1.png,13,260,432,299,547,39,115,4485
blurred_0009_top_20250707_t1.png,14,366,413,406,528,40,115,4600
