image,pair_id,x1,y1,x2,y2,width,height,area
noisy_0009_top_20250705_t0.png,1,153,66,182,130,29,64,1856
noisy_0009_top_20250705_t0.png,2,345,0,375,45,30,45,1350
noisy_0009_top_20250705_t0.png,3,231,273,261,332,30,59,1770
noisy_0009_top_20250705_t0.png,4,84,414,117,472,33,58,1914
noisy_0009_top_20250705_t0.png,5,397,218,427,283,30,65,1950
noisy_0009_top_20250705_t0.png,6,546,531,576,589,30,58,1740
noisy_0009_top_20250705_t0.png,7,376,147,410,209,34,62,2108
noisy_0009_top_20250705_t0.png,8,286,222,319,276,33,54,1782
noisy_0009_top_20250705_t0.png,9,66,0,95,16,29,16,464
noisy_0009_top_20250705_t0.png,10,144,354,177,418,33,64,2112
noisy_0009_top_20250705_t0.png,11,431,380,464,445,33,65,2145
noisy_0009_top_20250705_t0.png,12,449,455,481,520,32,65,2080
noisy_0009_top_20250705_t0.png,13,327,1,358,57,31,56,1736
noisy_0009_top_20250705_t0.png,14,309,210,335,262,26,52,1352
noisy_0009_top_20250705_t0.png,15,311,15,343,71,32,56,1792
noisy_0009_top_20250705_t0.png,16,74,229,105,292,31,63,1953
noisy_0009_top_20250705_t0.png,17,357,540,390,599,33,59,1947
noisy_0009_top_20250705_t0.png,18,343,170,375,235,32,65,2080
noisy_0009_top_20250705_t0.png,19,144,154,183,224,39,70,2730
noisy_0009_top_20250705_t0.png,20,412,401,444,458,32,57,1824
noisy_0009_top_20250705_t0.png,21,290,31,325,90,35,59,2065
noisy_0009_top_20250705_t0.png,22,164,448,186,498,22,50,1100
noisy_0009_top_20250705_t0.png,23,381,155,408,208,27,53,1431
noisy_0009_top_20250705_t0.png,24,237,79,274,136,37,57,2109
noisy_0009_top_20250705_t0.png,25,273,609,298,639,25,30,750
noisy_0009_top_20250705_t0.png,26,348,182,372,234,24,52,1248
noisy_0009_top_20250705_t0.png,27,105,496,127,551,22,55,1210
noisy_0009_top_20250705_t0.png,28,330,4,354,52,24,48,1152
noisy_0009_top_20250705_t0.png,29,394,521,426,578,32,57,1824
noisy_0009_top_20250705_t0.png,30,220,401,240,449,20,48,960
noisy_0009_top_20250705_t0.png,31,120,481,152,538,32,57,1824
noisy_0009_top_20250705_t0.png,32,181,429,202,479,21,50,1050
noisy_0009_top_20250705_t0.png,33,373,536,409,597,36,61,2196
noisy_0009_top_20250705_t0.png,34,378,435,405,491,27,56,1512
noisy_0009_top_20250705_t0.png,35,306,210,340,267,34,57,1938
noisy_0009_top_20250705_t0.png,36,411,497,447,555,36,58,2088
noisy_0009_top_20250705_t0.png,37,127,484,147,535,20,51,1020
noisy_0009_top_20250705_t0.png,38,296,33,321,88,25,55,1375
noisy_0009_top_20250705_t0.png,39,333,198,356,249,23,51,1173
noisy_0009_top_20250705_t0.png,40,434,385,461,441,27,56,1512
noisy_0009_top_20250705_t0.png,41,244,80,269,134,25,54,1350
noisy_0009_top_20250705_t0.png,42,340,267,374,325,34,58,1972
noisy_0009_top_20250705_t0.png,43,218,90,254,156,36,66,2376
noisy_0009_top_20250705_t0.png,44,213,398,242,451,29,53,1537
noisy_0009_top_20250705_t0.png,45,452,457,477,511,25,54,1350
noisy_0009_top_20250705_t0.png,46,398,525,423,576,25,51,1275
noisy_0009_top_20250705_t0.png,47,151,361,174,417,23,56,1288
noisy_0009_top_20250705_t0.png,48,201,415,224,465,23,50,1150
noisy_0009_top_20250705_t0.png,49,348,268,372,323,24,55,1320
noisy_0009_top_20250705_t0.png,50,200,310,228,369,28,59,1652
noisy_0009_top_20250705_t0.png,51,314,19,339,73,25,54,1350
noisy_0009_top_20250705_t0.png,52,378,540,405,598,27,58,1566
noisy_0009_top_20250705_t0.png,53,355,456,392,512,37,56,2072
noisy_0009_top_20250705_t0.png,54,97,217,119,269,22,52,1144
noisy_0009_top_20250705_t0.png,55,364,460,387,509,23,49,1127
noisy_0009_top_20250705_t0.png,56,427,476,466,536,39,60,2340
noisy_0009_top_20250705_t0.png,57,320,285,356,344,36,59,2124
