image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0028_top_20250709_t1.png,1,528,2,564,38,36,36,1296
blurred_0028_top_20250709_t1.png,2,527,109,561,145,34,36,1224
blurred_0028_top_20250709_t1.png,3,443,9,468,36,25,27,675
blurred_0028_top_20250709_t1.png,4,497,81,530,117,33,36,1188
blurred_0028_top_20250709_t1.png,5,492,144,526,178,34,34,1156
blurred_0028_top_20250709_t1.png,6,428,100,462,133,34,33,1122
blurred_0028_top_20250709_t1.png,7,436,232,456,297,20,65,1300
blurred_0028_top_20250709_t1.png,8,371,227,390,291,19,64,1216
blurred_0028_top_20250709_t1.png,9,403,227,422,292,19,65,1235
blurred_0028_top_20250709_t1.png,10,442,43,459,70,17,27,459
