image,pair_id,x1,y1,x2,y2,width,height,area
blue_filtered_0003_top_20250623_t0.jpg,1,211,321,236,353,25,32,800
blue_filtered_0003_top_20250623_t0.jpg,2,271,110,304,146,33,36,1188
blue_filtered_0003_top_20250623_t0.jpg,3,361,181,392,212,31,31,961
blue_filtered_0003_top_20250623_t0.jpg,4,290,11,321,48,31,37,1147
blue_filtered_0003_top_20250623_t0.jpg,5,228,350,250,399,22,49,1078
blue_filtered_0003_top_20250623_t0.jpg,6,220,285,242,319,22,34,748
blue_filtered_0003_top_20250623_t0.jpg,7,254,173,288,204,34,31,1054
blue_filtered_0003_top_20250623_t0.jpg,8,219,466,258,489,39,23,897
blue_filtered_0003_top_20250623_t0.jpg,9,340,271,368,301,28,30,840
blue_filtered_0003_top_20250623_t0.jpg,10,263,138,293,174,30,36,1080
blue_filtered_0003_top_20250623_t0.jpg,11,312,83,335,136,23,53,1219
blue_filtered_0003_top_20250623_t0.jpg,12,277,52,313,96,36,44,1584
blue_filtered_0003_top_20250623_t0.jpg,13,234,227,267,260,33,33,1089
blue_filtered_0003_top_20250623_t0.jpg,14,364,97,386,156,22,59,1298
blue_filtered_0003_top_20250623_t0.jpg,15,229,261,257,296,28,35,980
blue_filtered_0003_top_20250623_t0.jpg,16,347,246,380,275,33,29,957
blue_filtered_0003_top_20250623_t0.jpg,17,245,195,275,232,30,37,1110
blue_filtered_0003_top_20250623_t0.jpg,18,356,216,381,242,25,26,650
blue_filtered_0003_top_20250623_t0.jpg,19,276,228,295,282,19,54,1026
blue_filtered_0003_top_20250623_t0.jpg,20,212,547,247,573,35,26,910
blue_filtered_0003_top_20250623_t0.jpg,21,192,341,220,378,28,37,1036
blue_filtered_0003_top_20250623_t0.jpg,22,255,296,274,346,19,50,950
blue_filtered_0003_top_20250623_t0.jpg,23,196,591,230,618,34,27,918
blue_filtered_0003_top_20250623_t0.jpg,24,298,154,317,205,19,51,969
blue_filtered_0003_top_20250623_t0.jpg,25,219,502,256,527,37,25,925
blue_filtered_0003_top_20250623_t0.jpg,26,333,197,350,244,17,47,799
blue_filtered_0003_top_20250623_t0.jpg,27,305,256,322,303,17,47,799
blue_filtered_0003_top_20250623_t0.jpg,28,0,542,15,581,15,39,585
blue_filtered_0003_top_20250623_t0.jpg,29,0,555,15,582,15,27,405
blue_filtered_0003_top_20250623_t0.jpg,30,0,525,12,581,12,56,672
