image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0036_top_20250623_t0.jpg,1,242,395,265,513,23,118,2714
blurred_0036_top_20250623_t0.jpg,2,316,411,340,514,24,103,2472
blurred_0036_top_20250623_t0.jpg,3,387,316,414,448,27,132,3564
blurred_0036_top_20250623_t0.jpg,4,167,370,192,495,25,125,3125
blurred_0036_top_20250623_t0.jpg,5,280,413,301,513,21,100,2100
blurred_0036_top_20250623_t0.jpg,6,561,0,590,85,29,85,2465
blurred_0036_top_20250623_t0.jpg,7,511,0,540,69,29,69,2001
blurred_0036_top_20250623_t0.jpg,8,429,293,448,414,19,121,2299
blurred_0036_top_20250623_t0.jpg,9,473,0,505,51,32,51,1632
blurred_0036_top_20250623_t0.jpg,10,0,301,35,370,35,69,2415
blurred_0036_top_20250623_t0.jpg,11,620,0,639,92,19,92,1748
