image,pair_id,x1,y1,x2,y2,width,height,area
noisy_0001_top_20250707_t1.png,1,355,311,439,388,84,77,6468
noisy_0001_top_20250707_t1.png,2,352,380,443,458,91,78,7098
noisy_0001_top_20250707_t1.png,3,362,228,449,303,87,75,6525
noisy_0001_top_20250707_t1.png,4,369,153,452,227,83,74,6142
noisy_0001_top_20250707_t1.png,5,382,85,471,162,89,77,6853
noisy_0001_top_20250707_t1.png,6,125,405,217,478,92,73,6716
noisy_0001_top_20250707_t1.png,7,131,544,216,623,85,79,6715
noisy_0001_top_20250707_t1.png,8,353,454,445,536,92,82,7544
noisy_0001_top_20250707_t1.png,9,358,535,444,616,86,81,6966
noisy_0001_top_20250707_t1.png,10,306,529,346,639,40,110,4400
noisy_0001_top_20250707_t1.png,11,562,497,640,639,78,142,11076
noisy_0001_top_20250707_t1.png,12,357,618,442,639,85,21,1785
