image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0049_top_20250704_t1.png,1,57,9,121,105,64,96,6144
blurred_0049_top_20250704_t1.png,2,472,142,543,257,71,115,8165
blurred_0049_top_20250704_t1.png,3,24,48,92,145,68,97,6596
blurred_0049_top_20250704_t1.png,4,520,512,610,619,90,107,9630
blurred_0049_top_20250704_t1.png,5,377,38,444,113,67,75,5025
blurred_0049_top_20250704_t1.png,6,0,89,62,196,62,107,6634
blurred_0049_top_20250704_t1.png,7,525,309,599,421,74,112,8288
blurred_0049_top_20250704_t1.png,8,349,3,403,74,54,71,3834
blurred_0049_top_20250704_t1.png,9,177,328,213,473,36,145,5220
blurred_0049_top_20250704_t1.png,10,116,350,154,497,38,147,5586
blurred_0049_top_20250704_t1.png,11,64,357,105,498,41,141,5781
blurred_0049_top_20250704_t1.png,12,418,74,475,140,57,66,3762
blurred_0049_top_20250704_t1.png,13,505,237,581,337,76,100,7600
blurred_0049_top_20250704_t1.png,14,236,305,275,448,39,143,5577
blurred_0049_top_20250704_t1.png,15,322,1,359,45,37,44,1628
blurred_0049_top_20250704_t1.png,16,0,478,31,554,31,76,2356
blurred_0049_top_20250704_t1.png,17,0,171,18,239,18,68,1224
blurred_0049_top_20250704_t1.png,18,486,612,584,639,98,27,2646
