image,pair_id,x1,y1,x2,y2,width,height,area
bright_0048_top_20250623_t0.jpg,1,341,166,359,251,18,85,1530
bright_0048_top_20250623_t0.jpg,2,58,371,78,461,20,90,1800
bright_0048_top_20250623_t0.jpg,3,289,226,313,334,24,108,2592
bright_0048_top_20250623_t0.jpg,4,27,369,48,462,21,93,1953
bright_0048_top_20250623_t0.jpg,5,394,154,416,243,22,89,1958
bright_0048_top_20250623_t0.jpg,6,448,159,470,252,22,93,2046
bright_0048_top_20250623_t0.jpg,7,369,167,387,242,18,75,1350
bright_0048_top_20250623_t0.jpg,8,158,555,181,635,23,80,1840
bright_0048_top_20250623_t0.jpg,9,256,264,280,358,24,94,2256
bright_0048_top_20250623_t0.jpg,10,100,577,121,621,21,44,924
bright_0048_top_20250623_t0.jpg,11,291,247,310,333,19,86,1634
