image,pair_id,x1,y1,x2,y2,width,height,area
noisy_0010_top_20250705_t0.JPG,1,354,551,387,615,33,64,2112
noisy_0010_top_20250705_t0.JPG,2,355,105,373,129,18,24,432
noisy_0010_top_20250705_t0.JPG,3,368,107,385,133,17,26,442
noisy_0010_top_20250705_t0.JPG,4,255,326,271,354,16,28,448
noisy_0010_top_20250705_t0.JPG,5,405,298,430,342,25,44,1100
noisy_0010_top_20250705_t0.JPG,6,436,134,454,157,18,23,414
noisy_0010_top_20250705_t0.JPG,7,412,122,429,150,17,28,476
noisy_0010_top_20250705_t0.JPG,8,424,132,441,155,17,23,391
noisy_0010_top_20250705_t0.JPG,9,264,290,280,316,16,26,416
noisy_0010_top_20250705_t0.JPG,10,344,351,362,377,18,26,468
noisy_0010_top_20250705_t0.JPG,11,465,147,485,175,20,28,560
noisy_0010_top_20250705_t0.JPG,12,400,119,416,146,16,27,432
noisy_0010_top_20250705_t0.JPG,13,326,337,345,364,19,27,513
noisy_0010_top_20250705_t0.JPG,14,465,225,484,263,19,38,722
noisy_0010_top_20250705_t0.JPG,15,552,217,600,253,48,36,1728
noisy_0010_top_20250705_t0.JPG,16,277,348,301,381,24,33,792
noisy_0010_top_20250705_t0.JPG,17,436,212,456,243,20,31,620
noisy_0010_top_20250705_t0.JPG,18,315,322,331,348,16,26,416
noisy_0010_top_20250705_t0.JPG,19,498,176,515,198,17,22,374
noisy_0010_top_20250705_t0.JPG,20,235,251,250,276,15,25,375
noisy_0010_top_20250705_t0.JPG,21,263,336,281,369,18,33,594
noisy_0010_top_20250705_t0.JPG,22,349,141,370,174,21,33,693
noisy_0010_top_20250705_t0.JPG,23,478,161,494,185,16,24,384
noisy_0010_top_20250705_t0.JPG,24,331,396,356,432,25,36,900
noisy_0010_top_20250705_t0.JPG,25,314,377,334,414,20,37,740
noisy_0010_top_20250705_t0.JPG,26,293,138,311,164,18,26,468
noisy_0010_top_20250705_t0.JPG,27,332,250,351,280,19,30,570
noisy_0010_top_20250705_t0.JPG,28,375,282,396,310,21,28,588
noisy_0010_top_20250705_t0.JPG,29,392,112,408,140,16,28,448
noisy_0010_top_20250705_t0.JPG,30,221,169,240,195,19,26,494
noisy_0010_top_20250705_t0.JPG,31,237,151,260,178,23,27,621
noisy_0010_top_20250705_t0.JPG,32,318,239,338,268,20,29,580
noisy_0010_top_20250705_t0.JPG,33,295,367,316,399,21,32,672
noisy_0010_top_20250705_t0.JPG,34,322,147,342,182,20,35,700
noisy_0010_top_20250705_t0.JPG,35,296,308,314,337,18,29,522
noisy_0010_top_20250705_t0.JPG,36,369,372,385,399,16,27,432
noisy_0010_top_20250705_t0.JPG,37,261,334,283,371,22,37,814
noisy_0010_top_20250705_t0.JPG,38,396,119,412,145,16,26,416
noisy_0010_top_20250705_t0.JPG,39,513,181,530,206,17,25,425
noisy_0010_top_20250705_t0.JPG,40,390,292,410,324,20,32,640
noisy_0010_top_20250705_t0.JPG,41,364,149,395,187,31,38,1178
noisy_0010_top_20250705_t0.JPG,42,474,210,495,244,21,34,714
noisy_0010_top_20250705_t0.JPG,43,355,173,373,201,18,28,504
noisy_0010_top_20250705_t0.JPG,44,389,158,414,195,25,37,925
noisy_0010_top_20250705_t0.JPG,45,382,187,400,213,18,26,468
noisy_0010_top_20250705_t0.JPG,46,217,169,238,196,21,27,567
noisy_0010_top_20250705_t0.JPG,47,406,198,426,225,20,27,540
noisy_0010_top_20250705_t0.JPG,48,449,220,472,251,23,31,713
noisy_0010_top_20250705_t0.JPG,49,475,159,491,183,16,24,384
noisy_0010_top_20250705_t0.JPG,50,281,298,297,317,16,19,304
noisy_0010_top_20250705_t0.JPG,51,469,212,492,250,23,38,874
noisy_0010_top_20250705_t0.JPG,52,372,238,387,264,15,26,390
noisy_0010_top_20250705_t0.JPG,53,420,200,443,232,23,32,736
noisy_0010_top_20250705_t0.JPG,54,238,153,261,183,23,30,690
noisy_0010_top_20250705_t0.JPG,55,286,135,304,162,18,27,486
noisy_0010_top_20250705_t0.JPG,56,467,151,487,178,20,27,540
noisy_0010_top_20250705_t0.JPG,57,343,165,360,193,17,28,476
noisy_0010_top_20250705_t0.JPG,58,488,169,502,191,14,22,308
noisy_0010_top_20250705_t0.JPG,59,310,147,327,176,17,29,493
noisy_0010_top_20250705_t0.JPG,60,250,277,264,302,14,25,350
noisy_0010_top_20250705_t0.JPG,61,367,176,388,205,21,29,609
noisy_0010_top_20250705_t0.JPG,62,343,259,365,287,22,28,616
noisy_0010_top_20250705_t0.JPG,63,489,171,505,193,16,22,352
noisy_0010_top_20250705_t0.JPG,64,289,135,309,162,20,27,540
noisy_0010_top_20250705_t0.JPG,65,362,272,379,300,17,28,476
noisy_0010_top_20250705_t0.JPG,66,425,180,445,213,20,33,660
noisy_0010_top_20250705_t0.JPG,67,300,368,315,396,15,28,420
noisy_0010_top_20250705_t0.JPG,68,359,364,375,391,16,27,432
noisy_0010_top_20250705_t0.JPG,69,280,349,298,378,18,29,522
noisy_0010_top_20250705_t0.JPG,70,225,240,244,272,19,32,608
noisy_0010_top_20250705_t0.JPG,71,405,175,427,204,22,29,638
noisy_0010_top_20250705_t0.JPG,72,279,181,303,211,24,30,720
noisy_0010_top_20250705_t0.JPG,73,367,367,386,401,19,34,646
