image,pair_id,x1,y1,x2,y2,width,height,area
bright_0029_top_20250704_t0.png,1,89,126,140,213,51,87,4437
bright_0029_top_20250704_t0.png,2,29,83,58,130,29,47,1363
bright_0029_top_20250704_t0.png,3,571,560,598,599,27,39,1053
bright_0029_top_20250704_t0.png,4,77,35,102,82,25,47,1175
bright_0029_top_20250704_t0.png,5,284,396,312,446,28,50,1400
bright_0029_top_20250704_t0.png,6,101,174,146,259,45,85,3825
bright_0029_top_20250704_t0.png,7,374,220,407,268,33,48,1584
bright_0029_top_20250704_t0.png,8,345,275,375,323,30,48,1440
bright_0029_top_20250704_t0.png,9,117,204,170,291,53,87,4611
bright_0029_top_20250704_t0.png,10,318,332,348,376,30,44,1320
bright_0029_top_20250704_t0.png,11,327,305,358,348,31,43,1333
bright_0029_top_20250704_t0.png,12,361,238,394,287,33,49,1617
bright_0029_top_20250704_t0.png,13,362,239,386,280,24,41,984
bright_0029_top_20250704_t0.png,14,616,576,640,630,24,54,1296
