image,pair_id,x1,y1,x2,y2,width,height,area
blue_filtered_s011_top_20250619_t1.jpg,1,394,204,476,298,82,94,7708
blue_filtered_s011_top_20250619_t1.jpg,2,511,328,606,464,95,136,12920
blue_filtered_s011_top_20250619_t1.jpg,3,273,118,365,213,92,95,8740
blue_filtered_s011_top_20250619_t1.jpg,4,68,189,119,334,51,145,7395
blue_filtered_s011_top_20250619_t1.jpg,5,201,310,238,459,37,149,5513
blue_filtered_s011_top_20250619_t1.jpg,6,173,7,248,107,75,100,7500
blue_filtered_s011_top_20250619_t1.jpg,7,261,352,298,511,37,159,5883
blue_filtered_s011_top_20250619_t1.jpg,8,131,217,186,396,55,179,9845
blue_filtered_s011_top_20250619_t1.jpg,9,18,147,61,272,43,125,5375
blue_filtered_s011_top_20250619_t1.jpg,10,311,374,372,601,61,227,13847
