image,pair_id,x1,y1,x2,y2,width,height,area
bright_s011_top_20250619_t1.jpg,1,394,204,476,298,82,94,7708
bright_s011_top_20250619_t1.jpg,2,172,8,249,111,77,103,7931
bright_s011_top_20250619_t1.jpg,3,510,330,605,466,95,136,12920
bright_s011_top_20250619_t1.jpg,4,273,120,366,215,93,95,8835
bright_s011_top_20250619_t1.jpg,5,67,190,120,335,53,145,7685
bright_s011_top_20250619_t1.jpg,6,201,309,238,461,37,152,5624
bright_s011_top_20250619_t1.jpg,7,133,215,186,396,53,181,9593
bright_s011_top_20250619_t1.jpg,8,260,353,299,510,39,157,6123
bright_s011_top_20250619_t1.jpg,9,17,147,60,270,43,123,5289
bright_s011_top_20250619_t1.jpg,10,310,375,371,600,61,225,13725
