image,pair_id,x1,y1,x2,y2,width,height,area
blue_filtered_s009_top_20250619_t1.jpg,1,300,278,362,437,62,159,9858
blue_filtered_s009_top_20250619_t1.jpg,2,226,251,284,398,58,147,8526
blue_filtered_s009_top_20250619_t1.jpg,3,382,319,440,507,58,188,10904
blue_filtered_s009_top_20250619_t1.jpg,4,390,91,441,148,51,57,2907
blue_filtered_s009_top_20250619_t1.jpg,5,456,341,516,559,60,218,13080
blue_filtered_s009_top_20250619_t1.jpg,6,59,0,120,81,61,81,4941
blue_filtered_s009_top_20250619_t1.jpg,7,0,78,38,147,38,69,2622
blue_filtered_s009_top_20250619_t1.jpg,8,184,0,221,46,37,46,1702
blue_filtered_s009_top_20250619_t1.jpg,9,118,0,165,48,47,48,2256
blue_filtered_s009_top_20250619_t1.jpg,10,117,0,163,34,46,34,1564
