image,pair_id,x1,y1,x2,y2,width,height,area
blue_filtered_s003_top_20250624_t1.jpg,1,341,544,396,591,55,47,2585
blue_filtered_s003_top_20250624_t1.jpg,2,334,429,396,473,62,44,2728
blue_filtered_s003_top_20250624_t1.jpg,3,339,82,394,121,55,39,2145
blue_filtered_s003_top_20250624_t1.jpg,4,336,273,394,312,58,39,2262
blue_filtered_s003_top_20250624_t1.jpg,5,344,378,390,414,46,36,1656
blue_filtered_s003_top_20250624_t1.jpg,6,339,326,391,361,52,35,1820
blue_filtered_s003_top_20250624_t1.jpg,7,352,496,395,529,43,33,1419
blue_filtered_s003_top_20250624_t1.jpg,8,338,224,391,258,53,34,1802
blue_filtered_s003_top_20250624_t1.jpg,9,188,315,251,351,63,36,2268
blue_filtered_s003_top_20250624_t1.jpg,10,512,513,541,631,29,118,3422
blue_filtered_s003_top_20250624_t1.jpg,11,341,133,383,166,42,33,1386
blue_filtered_s003_top_20250624_t1.jpg,12,581,518,613,637,32,119,3808
blue_filtered_s003_top_20250624_t1.jpg,13,246,48,268,136,22,88,1936
blue_filtered_s003_top_20250624_t1.jpg,14,451,28,483,72,32,44,1408
blue_filtered_s003_top_20250624_t1.jpg,15,176,610,239,640,63,30,1890
blue_filtered_s003_top_20250624_t1.jpg,16,242,0,271,23,29,23,667
