image,pair_id,x1,y1,x2,y2,width,height,area
bright_s009_top_20250711_t0.jpg,1,458,103,566,204,108,101,10908
bright_s009_top_20250711_t0.jpg,2,203,358,252,522,49,164,8036
bright_s009_top_20250711_t0.jpg,3,146,341,197,504,51,163,8313
bright_s009_top_20250711_t0.jpg,4,38,279,91,434,53,155,8215
bright_s009_top_20250711_t0.jpg,5,96,300,148,470,52,170,8840
bright_s009_top_20250711_t0.jpg,6,524,517,636,638,112,121,13552
bright_s009_top_20250711_t0.jpg,7,385,173,443,343,58,170,9860
bright_s009_top_20250711_t0.jpg,8,526,553,634,639,108,86,9288
bright_s009_top_20250711_t0.jpg,9,434,0,529,38,95,38,3610
bright_s009_top_20250711_t0.jpg,10,527,583,632,639,105,56,5880
