image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0048_top_20250623_t0.jpg,1,340,165,359,250,19,85,1615
blurred_0048_top_20250623_t0.jpg,2,58,372,78,462,20,90,1800
blurred_0048_top_20250623_t0.jpg,3,395,155,415,242,20,87,1740
blurred_0048_top_20250623_t0.jpg,4,158,556,180,639,22,83,1826
blurred_0048_top_20250623_t0.jpg,5,449,158,469,252,20,94,1880
blurred_0048_top_20250623_t0.jpg,6,369,167,386,244,17,77,1309
blurred_0048_top_20250623_t0.jpg,7,289,229,312,334,23,105,2415
blurred_0048_top_20250623_t0.jpg,8,26,369,48,463,22,94,2068
blurred_0048_top_20250623_t0.jpg,9,258,269,280,356,22,87,1914
blurred_0048_top_20250623_t0.jpg,10,99,578,121,618,22,40,880
