image,pair_id,x1,y1,x2,y2,width,height,area
blurred_0009_top_20250707_t0.png,1,95,322,177,398,82,76,6232
blurred_0009_top_20250707_t0.png,2,81,393,168,471,87,78,6786
blurred_0009_top_20250707_t0.png,3,234,155,316,227,82,72,5904
blurred_0009_top_20250707_t0.png,4,150,128,236,201,86,73,6278
blurred_0009_top_20250707_t0.png,5,328,200,405,270,77,70,5390
blurred_0009_top_20250707_t0.png,6,413,234,490,308,77,74,5698
blurred_0009_top_20250707_t0.png,7,524,223,603,289,79,66,5214
blurred_0009_top_20250707_t0.png,8,135,491,220,571,85,80,6800
blurred_0009_top_20250707_t0.png,9,328,449,366,579,38,130,4940
blurred_0009_top_20250707_t0.png,10,444,430,490,559,46,129,5934
blurred_0009_top_20250707_t0.png,11,368,449,410,577,42,128,5376
blurred_0009_top_20250707_t0.png,12,289,441,328,574,39,133,5187
blurred_0009_top_20250707_t0.png,13,557,427,595,546,38,119,4522
blurred_0009_top_20250707_t0.png,14,407,437,445,562,38,125,4750
