image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0012_top_20250630_t1.jpg,1,1514,723,1553,815,39,92,3588,205,310,277,359
0012_top_20250630_t1.jpg,2,1516,925,1559,1011,43,86,3698,376,320,458,382
0012_top_20250630_t1.jpg,3,1567,713,1599,804,32,91,2912,200,238,271,280
0012_top_20250630_t1.jpg,4,1701,716,1734,803,33,87,2871,210,35,277,81
0012_top_20250630_t1.jpg,5,1658,712,1694,802,36,90,3240,205,93,274,146
0012_top_20250630_t1.jpg,6,1613,718,1648,810,35,92,3220,207,162,278,212
0012_top_20250630_t1.jpg,7,1354,872,1441,911,87,39,3393,322,503,353,640
0012_top_20250630_t1.jpg,8,1432,929,1465,970,33,41,1353,375,474,413,522
0012_top_20250630_t1.jpg,9,1685,395,1769,520,84,125,10500,0,0,71,107
0012_top_20250630_t1.jpg,10,1365,944,1389,1009,24,65,1560,385,616,449,640
