image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0007_top_20250707_t1.JPG,1,1741,707,1798,807,57,100,5700,197,398,232,517
0007_top_20250707_t1.JPG,2,1237,933,1285,1002,48,69,3312,603,124,636,231
0007_top_20250707_t1.JPG,3,1654,712,1704,806,50,94,4700,262,401,296,515
0007_top_20250707_t1.JPG,4,1609,713,1659,808,50,95,4750,294,400,329,515
0007_top_20250707_t1.JPG,5,1789,703,1843,799,54,96,5184,166,407,198,520
0007_top_20250707_t1.JPG,6,1832,705,1889,795,57,90,5130,135,411,167,517
0007_top_20250707_t1.JPG,7,1345,920,1391,995,46,75,3450,510,136,543,249
0007_top_20250707_t1.JPG,8,1976,958,2039,1036,63,78,4914,1,81,37,193
0007_top_20250707_t1.JPG,9,1465,924,1513,1002,48,78,3744,407,127,444,243
0007_top_20250707_t1.JPG,10,1278,930,1325,1002,47,72,3384,568,124,601,235
0007_top_20250707_t1.JPG,11,1694,712,1743,802,49,90,4410,235,405,266,514
0007_top_20250707_t1.JPG,12,1589,921,1640,1000,51,79,4029,304,131,344,247
0007_top_20250707_t1.JPG,13,1507,924,1553,1003,46,79,3634,374,125,410,243
0007_top_20250707_t1.JPG,14,1887,684,1950,791,63,107,6741,96,415,129,538
0007_top_20250707_t1.JPG,15,1633,921,1680,994,47,73,3431,273,140,308,247
0007_top_20250707_t1.JPG,16,1925,943,1988,1024,63,81,5103,40,98,77,214
0007_top_20250707_t1.JPG,17,1544,922,1593,1002,49,80,3920,341,127,380,246
0007_top_20250707_t1.JPG,18,1755,919,1816,997,61,78,4758,170,137,211,249
0007_top_20250707_t1.JPG,19,1675,916,1727,987,52,71,3692,237,151,275,253
0007_top_20250707_t1.JPG,20,1883,940,1941,1014,58,74,4292,75,112,110,219
0007_top_20250707_t1.JPG,21,1799,925,1860,1004,61,79,4819,136,127,176,240
0007_top_20250707_t1.JPG,22,2024,684,2093,783,69,99,6831,3,421,36,533
0007_top_20250707_t1.JPG,23,1931,706,1989,792,58,86,4988,68,412,98,512
0007_top_20250707_t1.JPG,24,1713,917,1766,994,53,77,4081,207,140,244,251
0007_top_20250707_t1.JPG,25,1442,729,1617,862,175,133,23275,324,331,453,498
0007_top_20250707_t1.JPG,26,1844,926,1898,1007,54,81,4374,108,123,141,238
0007_top_20250707_t1.JPG,27,1425,925,1473,997,48,72,3456,440,134,477,241
0007_top_20250707_t1.JPG,28,1974,708,2034,791,60,83,4980,38,412,69,508
0007_top_20250707_t1.JPG,29,1393,882,1441,953,48,71,3408,465,200,500,303
0007_top_20250707_t1.JPG,30,1889,677,1969,789,80,112,8960,84,417,128,546
0007_top_20250707_t1.JPG,31,1391,877,1447,989,56,112,6272,462,146,501,310
0007_top_20250707_t1.JPG,32,2003,959,2041,1037,38,78,2964,0,80,16,193
0007_top_20250707_t1.JPG,33,1474,808,1616,856,142,48,6816,324,338,432,399
