image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0028_top_20250709_t1.png,1,1423,1105,1472,1189,49,84,4116,526,2,563,38
0028_top_20250709_t1.png,2,1294,1113,1340,1190,46,77,3542,527,110,561,145
0028_top_20250709_t1.png,3,1249,1034,1298,1112,49,78,3822,490,142,525,179
0028_top_20250709_t1.png,4,1297,898,1339,975,42,77,3234,428,102,463,134
0028_top_20250709_t1.png,5,1415,923,1453,976,38,53,2014,442,7,466,36
0028_top_20250709_t1.png,6,1324,1044,1371,1118,47,74,3478,496,82,529,117
0028_top_20250709_t1.png,7,1109,787,1181,828,72,41,2952,372,229,390,289
0028_top_20250709_t1.png,8,1106,920,1183,968,77,48,3696,435,232,456,296
0028_top_20250709_t1.png,9,1107,852,1187,893,80,41,3280,403,226,421,293
0028_top_20250709_t1.png,10,1378,923,1416,965,38,42,1596,441,37,460,67
