image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0045_top_20250623_t0.jpg,1,1102,613,1174,650,72,37,2664,277,387,342,441
0045_top_20250623_t0.jpg,2,1103,682,1171,717,68,35,2380,270,506,333,557
0045_top_20250623_t0.jpg,3,1246,557,1317,591,71,34,2414,417,318,479,364
0045_top_20250623_t0.jpg,4,1239,483,1316,520,77,37,2849,418,194,485,242
0045_top_20250623_t0.jpg,5,940,749,1007,776,67,27,1809,102,598,167,639
0045_top_20250623_t0.jpg,6,1176,409,1214,479,38,70,2660,368,46,397,161
0045_top_20250623_t0.jpg,7,986,588,1024,662,38,74,2812,166,316,196,443
0045_top_20250623_t0.jpg,8,1101,427,1138,493,37,66,2442,295,59,324,169
0045_top_20250623_t0.jpg,9,1064,431,1097,497,33,66,2178,259,58,285,168
0045_top_20250623_t0.jpg,10,988,515,1018,581,30,66,1980,176,186,199,300
