image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0024_top_20250711_t1.png,1,1214,934,1252,1007,38,73,2774,144,49,263,107
0024_top_20250711_t1.png,2,1523,917,1558,1002,35,85,2975,130,562,269,614
0024_top_20250711_t1.png,3,1334,734,1382,840,48,106,5088,413,262,585,334
0024_top_20250711_t1.png,4,1376,728,1423,843,47,115,5405,404,332,592,401
0024_top_20250711_t1.png,5,1334,964,1381,1071,47,107,5029,29,245,204,316
0024_top_20250711_t1.png,6,1381,760,1427,847,46,87,4002,398,338,538,408
0024_top_20250711_t1.png,7,1384,915,1421,1002,37,87,3219,140,331,283,387
0024_top_20250711_t1.png,8,1466,958,1509,1062,43,104,4472,35,464,205,528
0024_top_20250711_t1.png,9,1188,975,1229,1064,41,89,3649,52,2,196,64
0024_top_20250711_t1.png,10,1282,965,1324,1080,42,115,4830,19,159,207,221
0024_top_20250711_t1.png,11,1335,994,1381,1089,46,95,4370,0,245,155,314
0024_top_20250711_t1.png,12,1209,1006,1254,1094,45,88,3960,0,34,143,103
0024_top_20250711_t1.png,13,1176,723,1216,822,40,99,3960,453,0,615,59
0024_top_20250711_t1.png,14,1528,729,1560,807,32,78,2496,453,583,581,631
