image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0009_top_20250626_t1.jpg,1,1678,734,1786,778,108,44,4752,198,145,275,195
0009_top_20250626_t1.jpg,2,1686,786,1775,826,89,40,3560,205,82,268,129
0009_top_20250626_t1.jpg,3,1687,457,1800,512,113,55,6215,195,491,275,548
0009_top_20250626_t1.jpg,4,1687,618,1792,667,105,49,5145,197,290,271,344
0009_top_20250626_t1.jpg,5,1687,572,1784,616,97,44,4268,204,355,272,403
0009_top_20250626_t1.jpg,6,1688,512,1793,563,105,51,5355,199,425,273,479
0009_top_20250626_t1.jpg,7,1697,400,1809,450,112,50,5600,190,572,269,622
0009_top_20250626_t1.jpg,8,1685,680,1783,724,98,44,4312,202,215,271,265
0009_top_20250626_t1.jpg,9,1516,368,1586,466,70,98,6860,347,525,393,639
0009_top_20250626_t1.jpg,10,1514,549,1569,642,55,93,5115,355,303,391,415
0009_top_20250626_t1.jpg,11,1510,743,1559,830,49,87,4263,358,65,390,172
0009_top_20250626_t1.jpg,12,1473,661,1531,758,58,97,5626,379,154,416,272
0009_top_20250626_t1.jpg,13,1446,777,1492,849,46,72,3312,403,37,433,125
0009_top_20250626_t1.jpg,14,1533,856,1583,882,50,26,1300,339,0,373,31
