image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0022_top_20250626_t0.jpg,1,384,440,433,530,49,90,4410,261,4,294,132
0022_top_20250626_t0.jpg,2,472,416,521,498,49,82,4018,183,28,215,147
0022_top_20250626_t0.jpg,3,174,219,270,268,96,49,4704,379,490,467,558
0022_top_20250626_t0.jpg,4,592,393,648,478,56,85,4760,70,24,104,152
0022_top_20250626_t0.jpg,5,414,341,467,426,53,85,4505,219,153,256,286
0022_top_20250626_t0.jpg,6,638,384,694,467,56,83,4648,27,28,61,155
0022_top_20250626_t0.jpg,7,373,353,416,428,43,75,3225,264,161,294,278
0022_top_20250626_t0.jpg,8,459,334,508,413,49,79,3871,181,162,214,287
0022_top_20250626_t0.jpg,9,500,328,552,408,52,80,4160,141,158,176,287
0022_top_20250626_t0.jpg,10,539,323,592,403,53,80,4240,104,156,139,285
