image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0016_top_20250626_t0.jpg,1,1052,628,1080,689,28,61,1708,378,189,454,245
0016_top_20250626_t0.jpg,2,1124,459,1155,520,31,61,1891,164,22,241,83
0016_top_20250626_t0.jpg,3,1089,459,1119,525,30,66,1980,161,97,245,157
0016_top_20250626_t0.jpg,4,945,485,969,542,24,57,1368,182,425,258,478
0016_top_20250626_t0.jpg,5,1101,609,1164,637,63,28,1764,357,13,390,142
0016_top_20250626_t0.jpg,6,1040,543,1097,571,57,28,1596,269,147,302,268
0016_top_20250626_t0.jpg,7,883,496,904,540,21,44,924,192,573,250,622
0016_top_20250626_t0.jpg,8,976,487,1001,532,25,45,1125,188,352,247,408
0016_top_20250626_t0.jpg,9,961,643,986,696,25,53,1325,394,392,461,445
0016_top_20250626_t0.jpg,10,876,548,911,572,35,24,840,263,557,293,639
0016_top_20250626_t0.jpg,11,994,649,1017,696,23,47,1081,402,324,462,372
0016_top_20250626_t0.jpg,12,932,635,958,700,26,65,1690,382,454,466,510
0016_top_20250626_t0.jpg,13,1008,479,1035,543,27,64,1728,180,279,263,335
0016_top_20250626_t0.jpg,14,1022,625,1048,690,26,65,1690,373,258,455,310
