image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0009_top_20250707_t1.png,1,1518,515,1596,641,78,126,9828,357,217,431,282
0009_top_20250707_t1.png,2,1478,635,1556,759,78,124,9672,278,202,350,266
0009_top_20250707_t1.png,3,1435,757,1516,889,81,132,10692,193,186,269,252
0009_top_20250707_t1.png,4,1594,994,1674,1134,80,140,11200,69,431,149,495
0009_top_20250707_t1.png,5,1541,974,1622,1109,81,135,10935,76,364,153,430
0009_top_20250707_t1.png,6,1672,924,1757,1060,85,136,11560,125,502,202,574
0009_top_20250707_t1.png,7,1401,874,1480,1010,79,136,10744,115,179,193,241
0009_top_20250707_t1.png,8,1527,366,1600,479,73,113,8249,459,184,526,246
0009_top_20250707_t1.png,9,1677,530,1788,625,111,95,10545,398,396,445,514
0009_top_20250707_t1.png,10,1688,376,1787,460,99,84,8316,502,366,544,473
0009_top_20250707_t1.png,11,1678,645,1786,732,108,87,9396,331,425,373,541
0009_top_20250707_t1.png,12,1674,705,1775,785,101,80,8080,297,434,335,543
0009_top_20250707_t1.png,13,1663,761,1768,843,105,82,8610,260,436,299,548
0009_top_20250707_t1.png,14,1681,593,1782,678,101,85,8585,364,415,406,522
