image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0009_top_20250709_t0.JPG,1,1072,451,1126,514,54,63,3402,446,0,500,116
0009_top_20250709_t0.JPG,2,1057,517,1118,563,61,46,2806,441,144,515,225
0009_top_20250709_t0.JPG,3,938,473,972,534,34,61,2074,268,108,304,233
0009_top_20250709_t0.JPG,4,969,466,1004,532,35,66,2310,311,78,346,213
0009_top_20250709_t0.JPG,5,1122,463,1169,518,47,55,2585,514,0,557,104
0009_top_20250709_t0.JPG,6,1087,607,1155,648,68,41,2788,515,336,605,410
0009_top_20250709_t0.JPG,7,847,467,876,531,29,64,1856,135,139,171,275
0009_top_20250709_t0.JPG,8,876,470,909,534,33,64,2112,177,131,217,265
0009_top_20250709_t0.JPG,9,1033,459,1075,528,42,69,2898,399,31,436,171
0009_top_20250709_t0.JPG,10,816,459,842,525,26,66,1716,87,138,121,278
0009_top_20250709_t0.JPG,11,1001,469,1038,530,37,61,2257,356,68,391,192
0009_top_20250709_t0.JPG,12,788,461,810,518,22,57,1254,45,158,76,278
0009_top_20250709_t0.JPG,13,1016,645,1055,704,39,59,2301,434,471,474,632
0009_top_20250709_t0.JPG,14,907,477,940,540,33,63,2079,224,131,262,263
0009_top_20250709_t0.JPG,15,988,647,1022,699,34,52,1768,388,496,426,639
0009_top_20250709_t0.JPG,16,958,642,988,692,30,50,1500,337,505,373,640
0009_top_20250709_t0.JPG,17,1048,646,1089,701,41,55,2255,482,454,525,600
0009_top_20250709_t0.JPG,18,759,464,784,524,25,60,1500,1,179,38,308
0009_top_20250709_t0.JPG,19,932,644,960,686,28,42,1176,293,529,330,640
