image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0001_top_20250707_t1.png,1,881,481,916,542,35,61,2135,356,312,438,386
0001_top_20250707_t1.png,2,910,476,944,543,34,67,2278,354,381,444,454
0001_top_20250707_t1.png,3,846,473,881,538,35,65,2275,363,227,450,303
0001_top_20250707_t1.png,4,940,475,976,541,36,66,2376,355,455,444,532
0001_top_20250707_t1.png,5,815,470,849,534,34,64,2176,369,153,455,225
0001_top_20250707_t1.png,6,930,641,963,710,33,69,2277,125,405,218,477
0001_top_20250707_t1.png,7,786,459,820,524,34,65,2210,384,86,470,158
0001_top_20250707_t1.png,8,973,474,1008,538,35,64,2240,358,534,444,611
0001_top_20250707_t1.png,9,987,639,1023,704,36,65,2340,131,545,218,623
0001_top_20250707_t1.png,10,976,545,1022,577,46,32,1472,305,531,347,639
0001_top_20250707_t1.png,11,1008,477,1020,536,12,59,708,359,618,440,639
0001_top_20250707_t1.png,12,1022,641,1029,705,7,64,448,127,629,216,639
0001_top_20250707_t1.png,13,1003,476,1020,538,17,62,1054,357,607,441,639
