image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0006_top_20250707_t1.JPG,1,1440,727,1574,863,134,136,18224,0,361,109,547
0006_top_20250707_t1.JPG,2,1334,918,1377,992,43,74,3182,161,170,197,280
0006_top_20250707_t1.JPG,3,1411,921,1451,989,40,68,2720,97,171,130,275
0006_top_20250707_t1.JPG,4,1220,928,1264,1005,44,77,3388,255,156,289,268
0006_top_20250707_t1.JPG,5,1265,928,1308,1003,43,75,3225,219,157,253,267
0006_top_20250707_t1.JPG,6,1170,926,1218,1001,48,75,3600,293,164,328,271
0006_top_20250707_t1.JPG,7,1374,921,1414,988,40,67,2680,129,174,162,276
0006_top_20250707_t1.JPG,8,1518,918,1558,994,40,76,3040,0,158,32,277
0006_top_20250707_t1.JPG,9,1453,920,1493,994,40,74,2960,60,162,92,276
0006_top_20250707_t1.JPG,10,1484,919,1526,995,42,76,3192,30,159,64,276
0006_top_20250707_t1.JPG,11,1476,919,1518,996,42,77,3234,37,158,71,276
