image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0040_top_20250623_t0.jpg,1,1353,1043,1390,1099,37,56,2072,156,317,185,405
0040_top_20250623_t0.jpg,2,1279,1034,1322,1109,43,75,3225,86,290,119,411
0040_top_20250623_t0.jpg,3,1366,885,1399,953,33,68,2244,188,54,212,165
0040_top_20250623_t0.jpg,4,1475,879,1508,946,33,67,2211,292,66,315,174
0040_top_20250623_t0.jpg,5,1237,1118,1284,1194,47,76,3572,36,424,73,544
0040_top_20250623_t0.jpg,6,1351,1111,1401,1193,50,82,4100,146,430,184,559
0040_top_20250623_t0.jpg,7,1602,1015,1640,1085,38,70,2660,392,314,418,423
0040_top_20250623_t0.jpg,8,1293,889,1326,957,33,68,2244,117,46,141,158
0040_top_20250623_t0.jpg,9,1522,875,1558,946,36,71,2556,337,69,362,184
0040_top_20250623_t0.jpg,10,1605,1101,1650,1178,45,77,3465,383,454,414,572
0040_top_20250623_t0.jpg,11,1423,1108,1473,1187,50,79,3950,214,438,252,561
0040_top_20250623_t0.jpg,12,1462,1107,1511,1189,49,82,4018,251,442,287,570
0040_top_20250623_t0.jpg,13,1313,1114,1363,1193,50,79,3950,109,429,148,553
0040_top_20250623_t0.jpg,14,1746,1013,1799,1095,53,82,4346,522,337,558,463
0040_top_20250623_t0.jpg,15,1859,1002,1890,1075,31,73,2263,624,334,640,449
