image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0001_top_20250619_t1.jpg,1,1073,579,1134,616,61,37,2257,463,280,518,416
0001_top_20250619_t1.jpg,2,1166,514,1216,560,50,46,2300,339,149,408,206
0001_top_20250619_t1.jpg,3,1097,616,1171,665,74,49,3626,536,227,588,361
0001_top_20250619_t1.jpg,4,1046,462,1091,535,45,73,3285,197,353,355,467
0001_top_20250619_t1.jpg,5,1012,540,1077,572,65,32,2080,369,401,444,640
0001_top_20250619_t1.jpg,6,1017,472,1046,529,29,57,1653,183,486,330,587
0001_top_20250619_t1.jpg,7,1085,538,1159,566,74,28,2072,372,227,422,370
0001_top_20250619_t1.jpg,8,1084,465,1118,534,34,69,2346,223,292,358,355
0001_top_20250619_t1.jpg,9,1116,456,1154,523,38,67,2546,225,226,340,282
0001_top_20250619_t1.jpg,10,1006,477,1014,524,8,47,376,165,621,312,640
0001_top_20250619_t1.jpg,11,1006,472,1016,529,10,57,570,148,615,327,640
