image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0007_top_20250707_t0.JPG,1,1745,708,1804,806,59,98,5782,61,447,97,564
0007_top_20250707_t0.JPG,2,1616,713,1662,809,46,96,4416,161,447,193,564
0007_top_20250707_t0.JPG,3,1658,710,1711,809,53,99,5247,127,445,161,566
0007_top_20250707_t0.JPG,4,1839,702,1893,791,54,89,4806,0,462,29,568
0007_top_20250707_t0.JPG,5,1344,922,1394,1001,50,79,3950,375,178,409,297
0007_top_20250707_t0.JPG,6,1237,935,1288,1008,51,73,3723,466,168,499,282
0007_top_20250707_t0.JPG,7,1795,702,1851,800,56,98,5488,29,453,61,570
0007_top_20250707_t0.JPG,8,1190,935,1245,1008,55,73,4015,503,169,538,282
0007_top_20250707_t0.JPG,9,1435,712,1618,866,183,154,28182,193,376,325,566
0007_top_20250707_t0.JPG,10,1702,712,1751,803,49,91,4459,98,451,129,562
0007_top_20250707_t0.JPG,11,1550,922,1597,1002,47,80,3760,206,173,243,293
0007_top_20250707_t0.JPG,12,1278,933,1327,1006,49,73,3577,432,171,465,283
0007_top_20250707_t0.JPG,13,1510,924,1558,1001,48,77,3696,237,175,275,290
0007_top_20250707_t0.JPG,14,1592,919,1644,998,52,79,4108,169,178,209,295
0007_top_20250707_t0.JPG,15,1678,914,1727,992,49,78,3822,104,185,139,301
0007_top_20250707_t0.JPG,16,1385,925,1429,1000,44,75,3300,345,178,376,293
0007_top_20250707_t0.JPG,17,1636,917,1685,995,49,78,3822,137,182,173,298
0007_top_20250707_t0.JPG,18,1472,924,1516,1004,44,80,3520,272,171,306,292
0007_top_20250707_t0.JPG,19,1801,916,1861,1009,60,93,5580,0,157,38,295
0007_top_20250707_t0.JPG,20,1426,926,1472,1001,46,75,3450,309,177,343,290
0007_top_20250707_t0.JPG,21,1720,911,1772,1000,52,89,4628,69,173,104,304
0007_top_20250707_t0.JPG,22,1716,913,1763,994,47,81,3807,76,182,108,301
0007_top_20250707_t0.JPG,23,1756,911,1811,1002,55,91,5005,39,169,75,303
0007_top_20250707_t0.JPG,24,1762,913,1821,1003,59,90,5310,31,167,70,300
0007_top_20250707_t0.JPG,25,1744,912,1789,995,45,83,3735,56,179,85,302
