image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0001_top_20250626_t1.jpg,1,389,19,442,79,53,60,3180,389,19,442,79
0001_top_20250626_t1.jpg,2,222,0,254,84,32,84,2688,222,0,254,84
0001_top_20250626_t1.jpg,3,262,48,289,164,27,116,3132,262,48,289,164
0001_top_20250626_t1.jpg,4,389,345,421,465,32,120,3840,389,345,421,465
0001_top_20250626_t1.jpg,5,302,190,331,313,29,123,3567,302,190,331,313
0001_top_20250626_t1.jpg,6,267,234,291,328,24,94,2256,267,234,291,328
0001_top_20250626_t1.jpg,7,216,281,243,391,27,110,2970,216,281,243,391
0001_top_20250626_t1.jpg,8,348,346,380,461,32,115,3680,348,346,380,461
0001_top_20250626_t1.jpg,9,221,422,250,539,29,117,3393,221,422,250,539
0001_top_20250626_t1.jpg,10,342,204,369,329,27,125,3375,342,204,369,329
0001_top_20250626_t1.jpg,11,227,116,251,212,24,96,2304,227,116,251,212
0001_top_20250626_t1.jpg,12,263,404,289,513,26,109,2834,263,404,289,513
0001_top_20250626_t1.jpg,13,391,236,416,326,25,90,2250,391,236,416,326
0001_top_20250626_t1.jpg,14,443,218,471,342,28,124,3472,443,218,471,342
0001_top_20250626_t1.jpg,15,369,0,437,18,68,18,1224,369,0,437,18
