image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0043_top_20250623_t0.jpg,1,1106,686,1181,719,75,33,2475,319,59,387,115
0043_top_20250623_t0.jpg,2,909,819,1011,864,102,45,4590,156,276,233,333
0043_top_20250623_t0.jpg,3,901,733,1001,780,100,47,4700,151,134,227,202
0043_top_20250623_t0.jpg,4,910,932,1002,983,92,51,4692,156,452,223,508
0043_top_20250623_t0.jpg,5,1106,911,1192,965,86,54,4644,308,459,383,527
0043_top_20250623_t0.jpg,6,1105,844,1188,890,83,46,3818,310,344,384,407
0043_top_20250623_t0.jpg,7,1299,887,1330,953,31,66,2046,493,449,520,561
0043_top_20250623_t0.jpg,8,903,979,995,1029,92,50,4600,151,522,217,573
0043_top_20250623_t0.jpg,9,1102,775,1190,821,88,46,4048,311,222,390,291
0043_top_20250623_t0.jpg,10,1362,881,1391,945,29,64,1856,562,453,588,567
0043_top_20250623_t0.jpg,11,1103,715,1166,743,63,28,1764,315,112,371,157
