image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0002_top_20250711_t1.JPG,1,1806,385,1887,475,81,90,7290,80,164,131,201
0002_top_20250711_t1.JPG,2,1749,351,1822,430,73,79,5767,82,235,127,271
0002_top_20250711_t1.JPG,3,1631,281,1703,358,72,77,5544,82,377,129,412
0002_top_20250711_t1.JPG,4,1563,463,1648,540,85,77,6545,206,300,233,371
0002_top_20250711_t1.JPG,5,1327,660,1409,739,82,79,6478,381,375,404,450
0002_top_20250711_t1.JPG,6,1962,503,2028,579,66,76,5016,95,0,135,28
0002_top_20250711_t1.JPG,7,1277,715,1367,807,90,92,8280,421,374,449,452
0002_top_20250711_t1.JPG,8,1348,626,1429,706,81,80,6480,357,381,384,449
0002_top_20250711_t1.JPG,9,1744,598,1821,673,77,75,5775,211,97,239,151
0002_top_20250711_t1.JPG,10,1641,645,1719,721,78,76,5928,266,148,293,205
0002_top_20250711_t1.JPG,11,1717,621,1787,690,70,69,4830,231,113,257,161
0002_top_20250711_t1.JPG,12,1671,624,1758,709,87,85,7395,246,128,276,191
0002_top_20250711_t1.JPG,13,1682,638,1754,706,72,68,4896,251,127,274,181
