image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0009_top_20250705_t1.JPG,1,766,1149,838,1241,72,92,6624,528,475,584,511
0009_top_20250705_t1.JPG,2,508,567,572,651,64,84,5376,141,486,185,528
0009_top_20250705_t1.JPG,3,574,923,638,1003,64,80,5120,361,567,408,607
0009_top_20250705_t1.JPG,4,554,833,621,915,67,82,5494,304,547,351,590
0009_top_20250705_t1.JPG,5,749,899,820,986,71,87,6177,381,394,429,433
0009_top_20250705_t1.JPG,6,777,784,851,877,74,93,6882,324,331,373,368
0009_top_20250705_t1.JPG,7,338,408,400,489,62,81,5022,0,584,40,633
0009_top_20250705_t1.JPG,8,691,815,759,898,68,83,5644,323,414,368,453
0009_top_20250705_t1.JPG,9,610,359,680,456,70,97,6790,63,322,110,361
0009_top_20250705_t1.JPG,10,618,642,681,724,63,82,5166,211,417,254,454
0009_top_20250705_t1.JPG,11,559,560,620,639,61,79,4819,151,439,192,477
0009_top_20250705_t1.JPG,12,825,775,896,862,71,87,6177,328,291,373,326
0009_top_20250705_t1.JPG,13,476,656,541,740,65,84,5460,182,552,228,596
0009_top_20250705_t1.JPG,14,622,930,682,1002,60,72,4320,374,525,416,561
0009_top_20250705_t1.JPG,15,607,834,668,905,61,71,4331,316,499,355,538
0009_top_20250705_t1.JPG,16,816,1135,883,1217,67,82,5494,526,426,574,459
0009_top_20250705_t1.JPG,17,411,574,474,657,63,83,5229,116,583,161,627
0009_top_20250705_t1.JPG,18,861,1129,927,1209,66,80,5280,528,385,574,418
0009_top_20250705_t1.JPG,19,600,550,667,637,67,87,5829,158,397,202,437
0009_top_20250705_t1.JPG,20,383,390,448,484,65,94,6110,5,536,55,579
0009_top_20250705_t1.JPG,21,431,383,497,472,66,89,5874,19,484,63,530
0009_top_20250705_t1.JPG,22,511,845,569,920,58,75,4350,300,601,344,639
0009_top_20250705_t1.JPG,23,794,879,866,968,72,89,6408,378,350,426,387
0009_top_20250705_t1.JPG,24,648,543,710,624,62,81,5022,166,357,207,392
0009_top_20250705_t1.JPG,25,477,391,542,478,65,87,5655,38,446,81,489
0009_top_20250705_t1.JPG,26,677,1174,762,1260,85,86,7310,534,552,586,609
0009_top_20250705_t1.JPG,27,835,876,908,962,73,86,6278,384,314,429,352
0009_top_20250705_t1.JPG,28,659,901,732,991,73,90,6570,366,473,417,516
0009_top_20250705_t1.JPG,29,1064,1041,1129,1118,65,77,5005,504,201,544,229
0009_top_20250705_t1.JPG,30,736,800,806,889,70,89,6230,324,372,372,408
0009_top_20250705_t1.JPG,31,575,650,632,724,57,74,4218,204,461,243,496
0009_top_20250705_t1.JPG,32,692,536,756,619,64,83,5312,174,318,215,353
0009_top_20250705_t1.JPG,33,709,908,777,991,68,83,5644,379,433,425,472
0009_top_20250705_t1.JPG,34,465,571,527,650,62,79,4898,131,528,172,572
0009_top_20250705_t1.JPG,35,663,629,726,712,63,83,5229,215,375,258,410
0009_top_20250705_t1.JPG,36,942,1100,1007,1180,65,80,5200,521,311,566,340
0009_top_20250705_t1.JPG,37,1024,1067,1089,1146,65,79,5135,513,238,555,266
0009_top_20250705_t1.JPG,38,566,368,630,458,64,90,5760,53,364,98,400
0009_top_20250705_t1.JPG,39,779,522,843,606,64,84,5376,188,248,229,279
0009_top_20250705_t1.JPG,40,511,297,572,379,61,82,5002,0,384,39,422
0009_top_20250705_t1.JPG,41,523,383,584,466,61,83,5063,48,405,88,444
0009_top_20250705_t1.JPG,42,1079,736,1153,822,74,86,6364,354,100,394,131
0009_top_20250705_t1.JPG,43,655,831,713,901,58,70,4060,324,456,362,492
0009_top_20250705_t1.JPG,44,709,627,772,708,63,81,5103,225,336,266,370
0009_top_20250705_t1.JPG,45,905,761,987,860,82,99,8118,337,222,386,261
0009_top_20250705_t1.JPG,46,637,1148,726,1240,89,92,8188,513,579,569,639
0009_top_20250705_t1.JPG,47,926,862,1001,952,75,90,6750,392,241,438,276
0009_top_20250705_t1.JPG,48,655,346,740,457,85,111,9435,73,274,124,322
0009_top_20250705_t1.JPG,49,835,605,899,688,64,83,5312,242,233,283,263
0009_top_20250705_t1.JPG,50,759,625,816,697,57,72,4104,235,298,271,328
0009_top_20250705_t1.JPG,51,1007,581,1075,663,68,82,5576,267,106,304,136
0009_top_20250705_t1.JPG,52,879,592,942,675,63,83,5229,245,198,285,227
0009_top_20250705_t1.JPG,53,970,850,1039,934,69,84,5796,392,209,435,239
0009_top_20250705_t1.JPG,54,1038,755,1103,828,65,73,4745,356,134,390,164
0009_top_20250705_t1.JPG,55,927,602,984,678,57,76,4332,259,171,296,195
0009_top_20250705_t1.JPG,56,994,753,1064,834,70,81,5670,348,161,386,194
0009_top_20250705_t1.JPG,57,951,752,1021,843,70,91,6370,339,194,385,223
0009_top_20250705_t1.JPG,58,742,535,798,607,56,72,4032,185,282,220,312
0009_top_20250705_t1.JPG,59,1013,844,1081,925,68,81,5508,396,177,436,207
0009_top_20250705_t1.JPG,60,886,863,953,946,67,83,5561,385,275,428,307
0009_top_20250705_t1.JPG,61,800,617,860,695,60,78,4680,240,264,279,293
0009_top_20250705_t1.JPG,62,439,675,491,745,52,70,3640,180,605,220,640
