image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0047_top_20250623_t1.jpg,1,1854,999,1894,1075,40,76,3040,326,178,347,270
0047_top_20250623_t1.jpg,2,1600,1016,1637,1085,37,69,2553,141,171,162,256
0047_top_20250623_t1.jpg,3,2059,839,2098,912,39,73,2847,488,3,507,92
0047_top_20250623_t1.jpg,4,1429,1111,1471,1183,42,72,3024,5,273,30,361
0047_top_20250623_t1.jpg,5,1744,1011,1789,1093,45,82,3690,246,182,271,281
0047_top_20250623_t1.jpg,6,1605,1101,1646,1175,41,74,3034,136,279,160,368
0047_top_20250623_t1.jpg,7,1464,1109,1516,1187,52,78,4056,31,276,63,370
0047_top_20250623_t1.jpg,8,1811,1006,1849,1077,38,71,2698,295,182,315,268
0047_top_20250623_t1.jpg,9,1520,889,1557,947,37,58,2146,93,0,116,72
0047_top_20250623_t1.jpg,10,2164,834,2207,911,43,77,3311,561,10,582,102
0047_top_20250623_t1.jpg,11,2047,996,2089,1073,42,77,3234,462,196,483,288
0047_top_20250623_t1.jpg,12,2088,991,2131,1069,43,78,3354,491,194,512,287
0047_top_20250623_t1.jpg,13,1399,903,1411,955,12,52,624,0,0,5,67
