image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0016_top_20250626_t1.jpg,1,1050,631,1075,692,25,61,1525,387,253,473,315
0016_top_20250626_t1.jpg,2,1121,460,1149,522,28,62,1736,146,58,234,128
0016_top_20250626_t1.jpg,3,948,477,969,536,21,59,1239,162,518,246,571
0016_top_20250626_t1.jpg,4,1098,614,1155,640,57,26,1482,367,50,401,192
0016_top_20250626_t1.jpg,5,979,480,1001,527,22,47,1034,168,436,235,490
0016_top_20250626_t1.jpg,6,1088,459,1116,524,28,65,1820,143,143,236,210
0016_top_20250626_t1.jpg,7,1040,544,1095,571,55,27,1485,264,197,301,337
0016_top_20250626_t1.jpg,8,960,647,984,699,24,52,1248,407,485,480,545
0016_top_20250626_t1.jpg,9,992,650,1014,702,22,52,1144,412,409,485,463
0016_top_20250626_t1.jpg,10,1010,475,1034,539,24,64,1536,163,351,254,412
0016_top_20250626_t1.jpg,11,1023,629,1045,692,22,63,1386,384,331,473,384
0016_top_20250626_t1.jpg,12,922,480,937,541,15,61,915,165,600,252,639
0016_top_20250626_t1.jpg,13,932,641,956,706,24,65,1560,397,557,489,617
