image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0001_top_20250619_t0.jpg,1,997,473,1049,531,52,58,3016,201,196,254,345
0001_top_20250619_t0.jpg,2,1002,525,1069,585,67,60,4020,246,332,337,458
0001_top_20250619_t0.jpg,3,1147,509,1204,560,57,51,2907,448,109,516,217
0001_top_20250619_t0.jpg,4,1065,475,1119,535,54,60,3240,307,116,362,265
0001_top_20250619_t0.jpg,5,1005,596,1066,651,61,55,3355,308,519,391,638
0001_top_20250619_t0.jpg,6,1027,471,1092,539,65,68,4420,250,149,321,313
0001_top_20250619_t0.jpg,7,1095,461,1150,521,55,60,3300,340,44,396,191
0001_top_20250619_t0.jpg,8,931,477,980,537,49,60,2940,101,294,152,451
0001_top_20250619_t0.jpg,9,921,538,981,589,60,51,3060,120,483,211,581
0001_top_20250619_t0.jpg,10,965,478,1012,532,47,54,2538,153,253,201,394
0001_top_20250619_t0.jpg,11,856,539,912,578,56,39,2184,3,586,104,639
0001_top_20250619_t0.jpg,12,894,477,952,544,58,67,3886,45,341,110,512
0001_top_20250619_t0.jpg,13,1091,605,1160,659,69,54,3726,442,432,543,528
0001_top_20250619_t0.jpg,14,1079,519,1145,579,66,60,3960,359,217,444,343
0001_top_20250619_t0.jpg,15,1183,507,1241,553,58,46,2668,492,63,567,149
0001_top_20250619_t0.jpg,16,868,485,914,540,46,55,2530,2,401,53,549
0001_top_20250619_t0.jpg,17,1043,634,1092,670,49,36,1764,385,586,464,640
