image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0020_top_20250703_t1.png,1,421,428,478,518,57,90,5130,305,288,338,407
0020_top_20250703_t1.png,2,486,320,547,411,61,91,5551,372,154,407,276
0020_top_20250703_t1.png,3,529,315,587,401,58,86,4988,406,161,439,275
0020_top_20250703_t1.png,4,404,341,459,427,55,86,4730,305,158,337,274
0020_top_20250703_t1.png,5,672,371,732,463,60,92,5520,506,284,538,406
0020_top_20250703_t1.png,6,586,388,643,478,57,90,5130,438,282,469,401
0020_top_20250703_t1.png,7,368,355,417,431,49,76,3724,275,166,304,267
0020_top_20250703_t1.png,8,445,331,504,418,59,87,5133,339,157,373,274
0020_top_20250703_t1.png,9,797,364,843,429,46,65,2990,601,309,626,394
0020_top_20250703_t1.png,10,630,378,690,473,60,95,5700,473,281,505,407
0020_top_20250703_t1.png,11,719,365,775,453,56,88,4928,542,289,572,406
0020_top_20250703_t1.png,12,763,373,809,441,46,68,3128,574,312,599,401
0020_top_20250703_t1.png,13,877,519,902,591,25,72,1800,634,540,640,640
