image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0029_top_20250704_t0.png,1,927,1677,1136,1966,209,289,60401,88,126,140,213
0029_top_20250704_t0.png,2,996,2059,1117,2245,121,186,22506,29,84,58,130
0029_top_20250704_t0.png,3,892,410,960,469,68,59,4012,571,560,598,599
0029_top_20250704_t0.png,4,841,1998,956,2164,115,166,19090,77,35,102,79
0029_top_20250704_t0.png,5,1042,1014,1135,1116,93,102,9486,284,396,312,447
0029_top_20250704_t0.png,6,699,949,805,1063,106,114,12084,374,220,407,268
0029_top_20250704_t0.png,7,813,976,912,1082,99,106,10494,345,275,375,323
0029_top_20250704_t0.png,8,991,1601,1174,1848,183,247,45201,101,175,146,258
0029_top_20250704_t0.png,9,922,995,1012,1096,90,101,9090,317,333,347,376
0029_top_20250704_t0.png,10,995,1498,1188,1754,193,256,49408,118,204,170,290
0029_top_20250704_t0.png,11,875,996,964,1096,89,100,8900,327,306,357,347
0029_top_20250704_t0.png,12,739,963,846,1077,107,114,12198,361,238,394,287
0029_top_20250704_t0.png,13,751,986,835,1074,84,88,7392,362,239,386,280
0029_top_20250704_t0.png,14,870,336,939,388,69,52,3588,617,578,639,626
