image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0027_top_20250623_t0.jpg,1,2911,1993,8755,5273,5844,3280,19168320,16,526,78,579
0027_top_20250623_t0.jpg,2,-3313,-2218,36069,21027,39382,23245,915434590,88,455,157,512
0027_top_20250623_t0.jpg,3,937,722,1064,838,127,116,14732,237,202,304,264
0027_top_20250623_t0.jpg,4,779,-279,1050,332,271,611,165581,12,141,81,198
0027_top_20250623_t0.jpg,5,417,-586,894,243,477,829,395433,20,207,83,260
0027_top_20250623_t0.jpg,6,-371,-1358,680,117,1051,1475,1550225,22,266,84,319
0027_top_20250623_t0.jpg,7,-6625,-7898,261,-146,6886,7752,53380272,18,331,83,386
0027_top_20250623_t0.jpg,8,-319,-440,612,416,931,856,796936,89,330,153,384
0027_top_20250623_t0.jpg,9,-2439,-1660,311,358,2750,2018,5549500,90,391,160,447
0027_top_20250623_t0.jpg,10,747,193,976,517,229,324,74196,91,204,149,255
0027_top_20250623_t0.jpg,11,1019,1003,1090,1065,71,62,4402,475,242,543,303
0027_top_20250623_t0.jpg,12,403,-4,826,472,423,476,201348,91,267,150,320
0027_top_20250623_t0.jpg,13,-10471,-7351,9999,6252,20470,13603,278453410,16,466,74,515
0027_top_20250623_t0.jpg,14,1185,716,1240,867,55,151,8305,223,0,352,67
